query_gene,partner_gene,query_uniprot,partner_uniprot,class,U_stratum,original_tuna_prior_pair,prior_train_development_pair,query_training_accession_positive_degree,query_training_accession_sampled_negative_degree,query_training_exact_sequence_positive_degree,query_training_exact_sequence_sampled_negative_degree,query_validation_accession_positive_degree,query_validation_accession_sampled_negative_degree,query_validation_exact_sequence_positive_degree,query_validation_exact_sequence_sampled_negative_degree,partner_training_accession_positive_degree,partner_training_accession_sampled_negative_degree,partner_training_exact_sequence_positive_degree,partner_training_exact_sequence_sampled_negative_degree,partner_validation_accession_positive_degree,partner_validation_accession_sampled_negative_degree,partner_validation_exact_sequence_positive_degree,partner_validation_exact_sequence_sampled_negative_degree,partner_training_seen,partner_positive_degree,partner_positive_degree_fraction
EGFR,PCYT1B,P00533,Q9Y5K3,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0.5
EGFR,LMCD1,P00533,Q9NZU5,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,SEPTIN2,P00533,Q15019,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,ZNF324,P00533,O75467,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,FSCB,P00533,Q5H9T9,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,BECN2,P00533,A8MW95,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,SP5,P00533,Q6BEB4,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,CWC25,P00533,Q9NXE8,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,STOX2,P00533,Q9P2F5,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,NLRC3,P00533,Q7RTR2,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.5
EGFR,GAS7,P00533,O60861,U,background,False,False,0,0,0,0,0,0,0,0,12,12,12,12,0,0,0,0,1,12,0.5
EGFR,TCTN1,P00533,Q2MV58,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,45,51,45,51,0,0,0.5
EGFR,ANKLE2,P00533,Q86XL3,U,background,False,False,0,0,0,0,0,0,0,0,53,53,53,53,0,0,0,0,1,53,0.5
EGFR,SEMA3A,P00533,Q14563,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,REPIN1,P00533,Q9BWE0,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,BUD13,P00533,Q9BRD0,U,background,False,False,0,0,0,0,0,0,0,0,23,22,23,22,0,0,0,0,1,23,0.5106382978723404
EGFR,ECSIT,P00533,Q9BQ95,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,NPLOC4,P00533,Q8TAT6,U,background,False,False,0,0,0,0,0,0,0,0,53,44,53,44,0,0,0,0,1,53,0.5454545454545454
EGFR,SNX21,P00533,Q969T3,U,background,False,False,0,0,0,0,0,0,0,0,16,15,16,15,0,0,0,0,1,16,0.5151515151515151
EGFR,RHOBTB2,P00533,Q9BYZ6,U,background,False,False,0,0,0,0,0,0,0,0,55,56,55,56,0,0,0,0,1,55,0.49557522123893805
EGFR,SACK1D,P00533,Q9H4H8,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,11,0,0,0.5
EGFR,RAP1GAP2,P00533,Q684P5,U,background,False,False,0,0,0,0,0,0,0,0,2,4,2,4,0,0,0,0,1,2,0.375
EGFR,SLC16A1,P00533,P53985,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,SMARCAL1,P00533,Q9NZC9,U,background,False,False,0,0,0,0,0,0,0,0,8,12,8,12,0,0,0,0,1,8,0.4090909090909091
EGFR,P2RY12,P00533,Q9H244,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,ZNF154,P00533,Q13106,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,TRPC7,P00533,Q9HCX4,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,CYRIA,P00533,Q9H0Q0,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,PDE12,P00533,Q6L8Q7,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,25,20,25,20,0,0,0.5
EGFR,SELENOI,P00533,Q9C0D9,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,GNRHR,P00533,P30968,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,BRSK2,P00533,Q8IWQ3,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,BLMH,P00533,Q13867,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,RCOR3,P00533,Q9P2K3,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,TLL1,P00533,O43897,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,RUFY4,P00533,Q6ZNE9,U,context,False,False,0,0,0,0,0,0,0,0,6,12,6,12,0,0,0,0,1,6,0.35
EGFR,PREPL,P00533,Q4J6C6,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,32,21,32,21,0,0,0.5
EGFR,GAS2L1,P00533,Q99501,U,context,False,False,0,0,0,0,0,0,0,0,14,9,14,9,0,0,0,0,1,14,0.6
EGFR,SASH1,P00533,O94885,U,context,False,False,0,0,0,0,0,0,0,0,20,26,20,26,0,0,0,0,1,20,0.4375
EGFR,RBM42,P00533,Q9BTD8,U,context,False,False,0,0,0,0,0,0,0,0,48,42,48,42,0,0,0,0,1,48,0.532608695652174
EGFR,UBQLN1,P00533,Q9UMX0,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,EXD1,P00533,Q8NHP7,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,NGLY1,P00533,Q96IV0,U,context,False,False,0,0,0,0,0,0,0,0,7,6,7,6,0,0,0,0,1,7,0.5333333333333333
EGFR,CFAP221,P00533,Q4G0U5,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,PLA2G3,P00533,Q9NZ20,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.5
EGFR,LIMK2,P00533,P53671,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,RAVER2,P00533,Q9HCJ3,U,context,False,False,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,1,3,0.4444444444444444
EGFR,HASPIN,P00533,Q8TF76,U,context,False,False,0,0,0,0,0,0,0,0,32,43,32,43,0,0,0,0,1,32,0.42857142857142855
EGFR,ARMC5,P00533,Q96C12,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,ERCC6L2,P00533,Q5T890,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,KIF14,P00533,Q15058,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MTA3,P00533,Q9BTC8,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,USP10,P00533,Q14694,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,34,29,34,29,0,0,0.5
EGFR,EDC3,P00533,Q96F86,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,16,11,16,11,0,0,0.5
EGFR,ARFGAP3,P00533,Q9NP61,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,SMC4,P00533,Q9NTJ3,U,context,False,False,0,0,0,0,0,0,0,0,50,52,50,52,0,0,0,0,1,50,0.49038461538461536
EGFR,LGI3,P00533,Q8N145,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,ADD3,P00533,Q9UEY8,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,SLAIN1,P00533,Q8ND83,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,DDHD1,P00533,Q8NEL9,U,context,False,False,0,0,0,0,0,0,0,0,12,8,12,8,0,0,0,0,1,12,0.5909090909090909
EGFR,NAPRT,P00533,Q6XQN6,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,9,0,0,0.5
EGFR,MECOM,P00533,Q03112,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,ZFP36L2,P00533,P47974,U,context,False,False,0,0,0,0,0,0,0,0,57,56,57,56,0,0,0,0,1,57,0.5043478260869565
EGFR,PREP,P00533,P48147,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,12,8,12,8,0,0,0.5
EGFR,BIRC2,P00533,Q13490,U,context,False,False,0,0,0,0,0,0,0,0,76,81,76,81,0,0,0,0,1,76,0.48427672955974843
EGFR,DMAP1,P00533,Q9NPF5,U,context,False,False,0,0,0,0,0,0,0,0,38,52,38,52,0,0,0,0,1,38,0.42391304347826086
EGFR,UBE3A,P00533,Q05086,U,context,False,False,0,0,0,0,0,0,0,0,110,138,110,138,0,0,0,0,1,110,0.444
EGFR,HIP1R,P00533,O75146,U,context,False,False,0,0,0,0,0,0,0,0,36,45,36,45,0,0,0,0,1,36,0.4457831325301205
EGFR,PTPN23,P00533,Q9H3S7,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,AP5Z1,P00533,O43299,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,0,0,0.5
EGFR,NLRP1,P00533,Q9C000,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,CCDC39,P00533,Q9UFE4,U,context,False,False,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,2,0.5
EGFR,BACH2,P00533,Q9BYV9,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,LRRC49,P00533,Q8IUZ0,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,13,9,13,9,0,0,0.5
EGFR,APEH,P00533,P13798,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,14,12,14,12,0,0,0.5
EGFR,UBAP2,P00533,Q5T6F2,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,FCHSD1,P00533,Q86WN1,U,context,False,False,0,0,0,0,0,0,0,0,9,12,9,12,0,0,0,0,1,9,0.43478260869565216
EGFR,FBXL17,P00533,Q9UF56,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,12,13,12,13,0,0,0.5
EGFR,GRK4,P00533,P32298,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,DZIP1L,P00533,Q8IYY4,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,TULP4,P00533,Q9NRJ4,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,WDR48,P00533,Q8TAF3,U,context,False,False,0,0,0,0,0,0,0,0,41,39,41,39,0,0,0,0,1,41,0.5121951219512195
EGFR,SKIC2,P00533,Q15477,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MPP2,P00533,Q14168,U,context,False,False,0,0,0,0,0,0,0,0,9,11,9,11,0,0,0,0,1,9,0.45454545454545453
EGFR,LARP6,P00533,Q9BRS8,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0.5
EGFR,ASIC2,P00533,Q16515,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,DOT1L,P00533,Q8TEK3,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,NRXN1,P00533,P58400,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MAK,P00533,P20794,U,background,False,False,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,1,9,0.5
EGFR,RESF1,P00533,Q9HCM1,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,KIR3DL2,P00533,P43630,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,9,0,0,0.5
EGFR,RASIP1,P00533,Q5U651,U,background,False,False,0,0,0,0,0,0,0,0,8,17,8,17,0,0,0,0,1,8,0.3333333333333333
EGFR,PNPT1,P00533,Q8TCS8,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,29,20,29,20,0,0,0.5
EGFR,KIF9,P00533,Q9HAQ2,U,background,False,False,0,0,0,0,0,0,0,0,27,27,27,27,0,0,0,0,1,27,0.5
EGFR,GCC1,P00533,Q96CN9,U,background,False,False,0,0,0,0,0,0,0,0,38,37,38,37,0,0,0,0,1,38,0.5064935064935064
EGFR,KLF11,P00533,O14901,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,FZD7,P00533,O75084,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,UGT2B7,P00533,P16662,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MAPKAPK5,P00533,Q8IW41,U,background,False,False,0,0,0,0,0,0,0,0,9,21,9,21,0,0,0,0,1,9,0.3125
EGFR,SELENOO,P00533,Q9BVL4,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,PLCH2,P00533,O75038,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,SLC35F5,P00533,Q8WV83,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,7,0,0,0.5
EGFR,IL2RB,P00533,P14784,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0.5
EGFR,STPG2,P00533,Q8N412,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,POFUT3,P00533,Q6P4F1,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,TBX5,P00533,Q99593,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,CCAR1,P00533,Q8IX12,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,13,16,13,16,0,0,0.5
EGFR,SMPD3,P00533,Q9NY59,U,background,False,False,0,0,0,0,0,0,0,0,10,7,10,7,0,0,0,0,1,10,0.5789473684210527
EGFR,ATP1A2,P00533,P50993,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,SERGEF,P00533,Q9UGK8,U,background,False,False,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,1,4,0.5
EGFR,NLN,P00533,Q9BYT8,U,background,False,False,0,0,0,0,0,0,0,0,11,14,11,14,0,0,0,0,1,11,0.4444444444444444
EGFR,WDSUB1,P00533,Q8N9V3,U,background,False,False,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,2,0.6
EGFR,ENTPD8,P00533,Q5MY95,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,TACR3,P00533,P29371,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,IGF2BP2,P00533,Q9Y6M1,U,background,False,False,0,0,0,0,0,0,0,0,90,90,90,90,0,0,0,0,1,90,0.5
EGFR,CHADL,P00533,Q6NUI6,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,ADCY5,P00533,O95622,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MMS22L,P00533,Q6ZRQ5,U,background,False,False,0,0,0,0,0,0,0,0,13,9,13,9,0,0,0,0,1,13,0.5833333333333334
EGFR,COL16A1,P00533,Q07092,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,IRX1,P00533,P78414,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5
EGFR,ANKRD26,P00533,Q9UPS8,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,LENG9,P00533,Q96B70,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,CNR1,P00533,P21554,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,DDX11L8,P00533,A8MPP1,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MATCAP2,P00533,Q8NCT3,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,CCDC185,P00533,Q8N715,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,PODXL2,P00533,Q9NZ53,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,COG2,P00533,Q14746,U,background,False,False,0,0,0,0,0,0,0,0,17,12,17,12,0,0,0,0,1,17,0.5806451612903226
EGFR,FCRL5,P00533,Q96RD9,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0.5
EGFR,SNRK,P00533,Q9NRH2,U,background,False,False,0,0,0,0,0,0,0,0,10,9,10,9,0,0,0,0,1,10,0.5238095238095238
EGFR,MYBPH,P00533,Q13203,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MSL2,P00533,Q9HCI7,U,background,False,False,0,0,0,0,0,0,0,0,5,8,5,8,0,0,0,0,1,5,0.4
EGFR,MAOA,P00533,P21397,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,0.5
EGFR,TRPC4,P00533,Q9UBN4,U,background,False,False,0,0,0,0,0,0,0,0,5,8,5,8,0,0,0,0,1,5,0.4
EGFR,LIN54,P00533,Q6MZP7,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,21,16,21,16,0,0,0.5
EGFR,NDUFAB1,P00533,O14561,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,61,60,61,60,0,0,0.5
EGFR,PHYH,P00533,O14832,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,14,10,14,10,0,0,0,0,1,14,0.5769230769230769
EGFR,NIPSNAP2,P00533,O75323,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,51,40,51,40,0,0,0,0,1,51,0.5591397849462365
EGFR,FDX1,P00533,P10109,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,ETFA,P00533,P13804,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,53,51,53,51,0,0,0.5
EGFR,AK4,P00533,P27144,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,47,39,47,39,0,0,0,0,1,47,0.5454545454545454
EGFR,PPIF,P00533,P30405,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,ETFB,P00533,P38117,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MDH2,P00533,P40926,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,140,102,140,102,0,0,0,0,1,140,0.5778688524590164
EGFR,MRPL19,P00533,P49406,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,52,46,52,46,0,0,0,0,1,52,0.53
EGFR,MRPL12,P00533,P52815,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,89,83,89,83,0,0,0,0,1,89,0.5172413793103449
EGFR,MRPS25,P00533,P82663,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,53,44,53,44,0,0,0.5
EGFR,MRPS11,P00533,P82912,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MRPS15,P00533,P82914,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,29,31,29,31,0,0,0,0,1,29,0.4838709677419355
EGFR,MRPS34,P00533,P82930,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MRPS6,P00533,P82932,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MRPL28,P00533,Q13084,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,59,54,59,54,0,0,0,0,1,59,0.5217391304347826
EGFR,IDI1,P00533,Q13907,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,CLPP,P00533,Q16740,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MRPL14,P00533,Q6P1L8,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,40,28,40,28,0,0,0,0,1,40,0.5857142857142857
EGFR,MRPL10,P00533,Q7Z7H8,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,GLRX5,P00533,Q86SX6,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MRPL41,P00533,Q8IXM3,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,60,52,60,52,0,0,0,0,1,60,0.5350877192982456
EGFR,NDUFAF2,P00533,Q8N183,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,ABHD11,P00533,Q8NFV4,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0,0.5
EGFR,GRPEL2,P00533,Q8TAA5,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,2,0.5
EGFR,NUBPL,P00533,Q8TB37,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MAIP1,P00533,Q8WWC4,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MALSU1,P00533,Q96EH3,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,53,37,53,37,0,0,0,0,1,53,0.5869565217391305
EGFR,MRPL53,P00533,Q96EL3,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MRPL48,P00533,Q96GC5,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,34,21,34,21,0,0,0.5
EGFR,NMNAT3,P00533,Q96T66,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,TXN2,P00533,Q99757,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MGME1,P00533,Q9BQP7,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,TACO1,P00533,Q9BSH4,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,86,74,86,74,0,0,0.5
EGFR,ALKBH7,P00533,Q9BT30,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0.5
EGFR,HINT2,P00533,Q9BX68,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,PECR,P00533,Q9BY49,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MRPL20,P00533,Q9BYC9,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MRPL9,P00533,Q9BYD2,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,54,45,54,45,0,0,0.5
EGFR,MRPS26,P00533,Q9BYN8,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,135,126,135,126,0,0,0,0,1,135,0.5171102661596958
EGFR,MRPL18,P00533,Q9H0U6,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,PPA2,P00533,Q9H2U2,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,25,15,25,15,0,0,0.5
EGFR,MRPL47,P00533,Q9HD33,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,52,54,52,54,0,0,0,0,1,52,0.49074074074074076
EGFR,MRPL39,P00533,Q9NYK5,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,46,26,46,26,0,0,0.5
EGFR,AK3,P00533,Q9UIJ7,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,CA5B,P00533,Q9Y2D0,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,GSTK1,P00533,Q9Y2Q3,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,MRPS28,P00533,Q9Y2Q9,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,50,36,50,36,0,0,0.5
EGFR,MRPS2,P00533,Q9Y399,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,55,42,55,42,0,0,0.5
EGFR,ACOX3,P00533,O15254,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,8,5,8,5,0,0,0,0,1,8,0.6
EGFR,TIMM44,P00533,O43615,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
EGFR,CDC40,P00533,O60508,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,38,42,38,42,0,0,0,0,1,38,0.47560975609756095
EGFR,PMPCB,P00533,O75439,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,98,93,98,93,0,0,0.5
