target,partner_uniprot,partner_sequence_sha256,anchor_positive_uniprot,U_stratum,partner_length,anchor_compartment,anchor_transmembrane,partner_transmembrane,partner_subcellular_location,meets_anchor_context_rule
TP53,P20930,32b2d6c7c7b5f7f26a82803a79f80f86e8bb14a7c0711ea1e4deb551aeaf8145,Q09472,background,4061,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasmic granule {ECO:0000269|PubMed:16710414}. Note=In the stratum granulosum of the epidermis, localized within keratohyalin granules (PubMed:1429717). In granular keratinocytes and in lower corneocytes, colocalizes with calpain-1/CAPN1 (PubMed:21531719). {ECO:0000269|PubMed:1429717, ECO:0000269|PubMed:21531719}.",False
TP53,Q8IZU8,0f3b67a5e8ef20b48bd8e6854801da2f0870e31a8c0ce68e0c35d34020682fb0,Q09472,background,1212,nucleus,False,True,SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,False
TP53,Q9UFD9,da56d97d69ca3d44a23782dfdbeb66ac63e3ccd1548596727de677957e8267a5,Q09472,background,1639,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q3V0F0}. Note=In elongating spermatids, localizes to the manchette. {ECO:0000250|UniProtKB:Q3V0F0}.",False
TP53,Q13129,7e1acc8006febbfb673d73b1edb2deaa91847363dcf8d2dc66ff871bf133c58c,Q09472,background,1914,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,True
TP53,A6NJZ7,ffc512c0ac55dbc38cade33eb30a162721133c53852c3333e25b99cdcf02c17e,Q09472,background,1639,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q3V0F0}.",False
TP53,Q96L96,fcdddac24616faa216801d947d7ca10b2a38d0628edf68c89cccd39148f04070,Q09472,background,1705,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q924C5}.,True
TP53,P10070,b8cc3943dbfffcd00d0227f6a316e823ba7d1bafa4e49c5ba270b158ad30a840,Q09472,background,1586,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10806483, ECO:0000269|PubMed:26565916}. Cytoplasm {ECO:0000250|UniProtKB:Q0VGT2}. Cell projection, cilium {ECO:0000269|PubMed:20154143}. Note=Full-length GLI2 is sequestered in the cytoplasm by SUFU in absence of smoothened signaling. {ECO:0000250|UniProtKB:Q0VGT2}.; SUBCELLULAR LOCATION: [Transcription activator GLI2]: Nucleus {ECO:0000269|PubMed:10806483, ECO:0000269|PubMed:38968120}. Cytoplasm {ECO:0000269|PubMed:38968120}. Cell projection, cilium {ECO:0000269|PubMed:20154143}. Note=Sequestered in the cytoplasm by SUFU in absence of smoothened signaling (PubMed:38968120). Accumulates in primary cilia following smoothened activation (PubMed:20154143). It then translocates to the nucleus, where is activates transcription of target genes (PubMed:38968120). TMEM216 promotes its nuclear localization (By similarity). STK36 promotes translocation to the nucleus (PubMed:10806483). {ECO:0000250|UniProtKB:Q0VGT2, ECO:0000269|PubMed:10806483, ECO:0000269|PubMed:20154143, ECO:0000269|PubMed:38968120}.; SUBCELLULAR LOCATION: [Transcription repressor GLI2R]: Nucleus {ECO:0000250|UniProtKB:Q0VGT2}. Note=Following generation by proteolytic processing in absence of smoothened, translocates to the nucleus, where is represses transcription of target genes. {ECO:0000250|UniProtKB:Q0VGT2}.; SUBCELLULAR LOCATION: [Isoform 1]: Nucleus {ECO:0000269|PubMed:9557682}.; SUBCELLULAR LOCATION: [Isoform 2]: Nucleus {ECO:0000269|PubMed:9557682}.",True
TP53,Q9UPY3,397304032323fa31cf03e9ce207c76b81ede79a8dedccab20ea369501e9fb62d,Q09472,background,1922,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16424907}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:19022417}.",False
TP53,Q92823,1d477a863de60e42522e0b7249ce0889f66bcb015c084e042581f869861d39d6,Q09472,background,1304,nucleus,False,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q810U4}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q810U4}. Cell projection, axon {ECO:0000250|UniProtKB:Q810U4}. Secreted {ECO:0000250|UniProtKB:Q810U4}. Note=Detected at nodes of Ranvier. {ECO:0000250|UniProtKB:Q810U4}.",False
TP53,Q9H799,eeb8371e97617642b3e07d923440170ce4258935b9846a2a8fd35c1481b35446,Q09472,background,3197,nucleus,False,True,"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Cell projection, cilium {ECO:0000250|UniProtKB:Q8CE72}. Note=Localizes to the ciliary transition zone. {ECO:0000250|UniProtKB:Q8CE72}.",False
TP53,P49750,0fc4c34225e5546aec807c49b7384002a1a3385e008e56e9b26fa9dd1f8e478f,Q09472,background,2146,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17890166}. Nucleus speckle {ECO:0000250}. Note=Migrates to nucleolar caps upon blockage of transcription.,True
TP53,Q14203,9b6997b252fe1488a5a3413b36c55cd988be552e1f94b80edfc967106f70bdbe,Q09472,background,1278,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17828277}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:17828277, ECO:0000269|PubMed:22777741, ECO:0000269|PubMed:25774020, ECO:0000269|PubMed:26972003}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20719959, ECO:0000269|PubMed:23985322, ECO:0000269|PubMed:25774020}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:23386061, ECO:0000269|PubMed:25774020}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:25774020}. Nucleus envelope {ECO:0000269|PubMed:20679239}. Cytoplasm, cell cortex {ECO:0000269|PubMed:22327364}. Note=Localizes to microtubule plus ends (PubMed:17828277, PubMed:22777741, PubMed:25774020). Localizes preferentially to the ends of tyrosinated microtubules (PubMed:26972003). Localization at centrosome is regulated by SLK-dependent phosphorylation (PubMed:23985322). Localizes to centrosome in a PARKDA-dependent manner (PubMed:20719959). Localizes to the subdistal appendage region of the centriole in a KIF3A-dependent manner (PubMed:23386061). PLK1-mediated phosphorylation at Ser-179 is essential for its localization in the nuclear envelope (PubMed:20679239). {ECO:0000269|PubMed:17828277, ECO:0000269|PubMed:20679239, ECO:0000269|PubMed:20719959, ECO:0000269|PubMed:22777741, ECO:0000269|PubMed:23386061, ECO:0000269|PubMed:23985322, ECO:0000269|PubMed:25774020, ECO:0000269|PubMed:26972003}.",True
TP53,Q9Y4D7,b2efb526dae0d83c8a3e1db7ea94257458180daf2ef654500eaf332d0a9410ab,Q09472,background,1925,nucleus,False,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q3UH93}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q3UH93}. Cell projection, lamellipodium membrane {ECO:0000269|PubMed:24841563}.",False
TP53,Q9UQB3,f3939c56c6b61592f7be612b8797d1a2c94d079f6d854843f26dcbaec7932cc7,Q09472,background,1225,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:O35927}. Cell junction, adherens junction {ECO:0000250|UniProtKB:O35927}. Cell projection, dendrite {ECO:0000250|UniProtKB:O35116}. Perikaryon {ECO:0000269|PubMed:22022388}.",True
TP53,P14543,8e67c82dbf831a44abfa16baf171ae0a74e5874fee911a96a4e1a6c84047e984,Q09472,background,1247,nucleus,False,False,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.",False
TP53,A5YKK6,ebd6aeb019f346337b1e65cceae8144b40b7f749bbb699ea2df3f889b776a371,Q09472,background,2376,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm, P-body {ECO:0000269|PubMed:21976065}. Nucleus {ECO:0000305|PubMed:21976065}. Note=NANOS2 promotes its localization to P-body. {ECO:0000250|UniProtKB:Q6ZQ08}.",True
TP53,Q8IZU2,0dd05750f74258c9976171ec06ae6492fcaf0724bef3ff94287ac19a9e3bc0bf,Q09472,background,1322,nucleus,False,False,,False
TP53,A6NN14,a7a515d5c948c2c55ce19960f48bca986a59ded468b22ebe4ea285a6581b2112,Q09472,background,1252,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,True
TP53,Q14315,4f183956f00b3e2868b4cbbc3094b9628c6d62a6e71e46894d5a97d0ebcf77da,Q09472,background,2725,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11038172, ECO:0000269|PubMed:25351925}. Membrane {ECO:0000269|PubMed:11038172}; Peripheral membrane protein {ECO:0000269|PubMed:11038172}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:11038172}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000269|PubMed:11038172}. Note=A small amount localizes at membranes. In striated muscle cells, it predominantly localizes in myofibrillar Z lines, while a minor fraction localizes with subsarcolemme. Targeting to developing and mature Z lines is mediated by the intradomain insert.",False
TP53,Q5SRE5,1cca977413c35599b2b725588e145af6b727d06ab206ddcf1141714d65b447a1,Q09472,background,1749,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000305|PubMed:32275884}.",True
TP53,O75179,642a36cd99343146fb3f5326204f1d5634d17ecbd6ca818cad34ae070af52d20,Q09472,background,2603,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17276651, ECO:0000269|PubMed:22328336}. Nucleus {ECO:0000269|PubMed:17276651, ECO:0000269|PubMed:19150984, ECO:0000269|PubMed:22328336}. Note=Detected around the nucleolus. Localized on chromatin in a cell cycle-dependent manner. {ECO:0000269|PubMed:17276651, ECO:0000269|PubMed:19150984}.",True
TP53,Q6DT37,8f2c7bcd0d3ebdf09697276c6c945cff040b5d15cd1396686b64749f71e3e9b0,Q09472,background,1551,nucleus,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15194684}. Note=Concentrates at the leading edge of cells.,False
TP53,Q8NFD5,19e226010e8e97327f9e93a9a0e849791db83215c76e855fecc7c1e21d3e1d59,Q09472,background,2319,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00355, ECO:0000269|PubMed:11988099}.",True
TP53,Q8ND23,9691d6c6ba9d59fd9ce10564eb70ca6843d515d7066c623689e87e54b50bbeef,Q09472,background,1372,nucleus,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21102520}. Cell membrane {ECO:0000269|PubMed:26578515}.,False
TP53,Q6ZWJ8,f9f305480cfe77553eab215925ba5f1745028ce70afc75064414e0d9cbb18fbf,Q09472,background,1568,nucleus,False,False,SUBCELLULAR LOCATION: Secreted {ECO:0000250}.,False
TP53,Q10570,1e889d9db72860b42f1fc14c9e85e180f58ed98c84ea1aefbd714eb3519d329a,Q09472,background,1443,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus, nucleoplasm.",True
TP53,Q9UPV0,195394a7b880b7e07a9c3e22c874c61781f0c8439c976f85bc024879d84e55ef,Q09472,background,1460,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:26337392}. Nucleus. Note=Localizes specifically to very distally located appendage structures on the mature centriole from which initiate PC formation (PubMed:26337392). Persisted at centrioles throughout mitosis. Expressed in chromatin-enriched nuclear fraction of HeLa cells. In response to DNA damage, it translocates to nuclear foci that contain the DNA damage response proteins KAT5/TIP60 and CHEK1. {ECO:0000269|PubMed:26337392}.",True
TP53,A2RRP1,c7351dd0f48d8028da4e069d410d0ad92fc4002dcd2ce20331018d2eefd004f6,Q09472,background,2371,nucleus,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20577004}. Endoplasmic reticulum {ECO:0000269|PubMed:19369418}. Endoplasmic reticulum membrane; Peripheral membrane protein {ECO:0000305}.,False
TP53,Q5T848,d2c04732c71ad1d652cf8a6982c5cb330c1701dbfe16b5be071ee72b7b0980b8,Q09472,background,1215,nucleus,False,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23451275, ECO:0000269|PubMed:30855200, ECO:0000269|PubMed:31189666}; Multi-pass membrane protein {ECO:0000269|PubMed:34793198, ECO:0000269|PubMed:34815401}. Postsynaptic cell membrane {ECO:0000250|UniProtKB:Q8C419}; Multi-pass membrane protein {ECO:0000269|PubMed:34793198, ECO:0000269|PubMed:34815401}. Presynaptic cell membrane {ECO:0000250|UniProtKB:Q8C419}; Multi-pass membrane protein {ECO:0000269|PubMed:34793198, ECO:0000269|PubMed:34815401}. Nucleus {ECO:0000269|PubMed:23451275, ECO:0000269|PubMed:30855200}. Note=Mainly localizes to the postsynaptic membrane, with a small portion to the presynaptic membrane (By similarity). Trafficks between the nucleus and the cell membrane; it is unclear how a multi-pass membrane protein can traffick between the nucleus and the cell membrane (PubMed:23451275). {ECO:0000250|UniProtKB:Q8C419, ECO:0000269|PubMed:23451275}.",False
TP53,P53675,8d0dde59a4a73e10d09de372e66e152f733c85d8aa9b4057565df113c4854d90,Q09472,background,1640,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Membrane, coated pit {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=Cytoplasmic face of coated pits and vesicles. {ECO:0000250}.",False
TP53,Q5TCY1,f4bd15ec11ba6693e45d1f5c6103d2774d59b494c9b8669c40e6c89ce9adcc3b,Q09472,background,1321,nucleus,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16923168}.,False
TP53,Q6PFW1,ecc096c077e8e2b00291133b47e094f57ffbb4f6a644b79a55dd6279f5d79aef,Q09472,background,1433,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:17690096, ECO:0000269|PubMed:17702752, ECO:0000269|PubMed:21222653}. Cell membrane {ECO:0000269|PubMed:21222653}. Note=Relocalizes to the plasma membrane upon activation of the PtdIns 3-kinase pathway. {ECO:0000269|PubMed:21222653}.",False
TP53,Q86WI3,1d4702dd18bebe3b471a7cc4e35d13a4df29bcd49d6fedacd4fb90439fd34b1a,Q09472,background,1866,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20061403, ECO:0000269|PubMed:20434986}.",False
TP53,Q9UHC9,30f612a2b222f259462d5eb29bd65b0d8672652a14cbf4e759cd486bb3bbe678,Q09472,background,1359,nucleus,False,True,"SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000269|PubMed:15671032}; Multi-pass membrane protein {ECO:0000269|PubMed:15671032}. Cell membrane {ECO:0000250|UniProtKB:Q6T3U3}; Multi-pass membrane protein {ECO:0000250}. Cytoplasmic vesicle membrane {ECO:0000269|PubMed:15671032}; Multi-pass membrane protein {ECO:0000269|PubMed:15671032}. Note=Subfractionation of brush border membranes from proximal enterocytes suggests considerable association with the apical membrane fraction. Exists as a predominantly cell surface membrane expressed protein (By similarity). According to PubMed:15671032, localizes in a subcellular vesicular compartment rich in RAB5. {ECO:0000250}.",False
TP53,Q96RG2,4079238abb5796de8bb14a31146b4767ca88e5f50a5923ccf2fd9c1b1d74565b,Q09472,background,1323,nucleus,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17595531}. Nucleus {ECO:0000269|PubMed:17595531}. Note=Localizes in the nucleus of testis germ cells and in the midpiece of sperm tails.,True
TP53,Q9UIF9,6ca8b89b8a573a51d1631cbbe600f08b2d015df3e398adf1b2bca7441801edad,Q09472,background,1905,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250|UniProtKB:Q91YE5, ECO:0000305|PubMed:25593309}. Note=Colocalizes with the basal RNA polymerase I transcription factor UBF in the nucleolus. {ECO:0000250|UniProtKB:Q91YE5}.",True
TP53,Q86VP6,84adc4e774ca0fdad41ab7fda15a1bd0b4e869c2c2c06630c7c93108dbb01330,Q09472,background,1230,nucleus,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21249194}. Nucleus {ECO:0000269|PubMed:21249194}. Note=Predominantly cytoplasmic.,True
TP53,Q96PE2,5a60173582e47563bf9b9081ace2f16db940ceb8f3e0e435887b81e08ece7720,Q09472,background,2063,nucleus,False,False,,False
TP53,Q9UIW2,f4438d7a37b8572e3430d720dd25ea75dfc5f9be0300b6b80c034e874bb6b84e,Q09472,background,1896,nucleus,False,True,SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P70206}; Single-pass type I membrane protein {ECO:0000255}.,False
TP53,Q7KZ85,5adc1043c93aa5249bf54a1376e53947e2c996c03d93a8b4f019db9dd54e00fd,Q09472,background,1726,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,True
TP53,Q9UPS6,020884f6dce1bb3d3be8a7d80c3dab87c1e0cf31a525b6be8aaf45e118e6d238,Q09472,background,1966,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:38003223}. Nucleus speckle {ECO:0000269|PubMed:17355966}. Chromosome {ECO:0000269|PubMed:17355966}. Cytoplasm {ECO:0000269|PubMed:38003223}. Note=Localizes to a largely non-overlapping set of euchromatic nuclear speckles with SETD1A, suggesting that SETD1A and SET1B each bind to a unique set of target genes (Probable) (PubMed:17355966). Predominantly nuclear (PubMed:38003223). {ECO:0000269|PubMed:17355966, ECO:0000269|PubMed:38003223, ECO:0000305|PubMed:38003223}.",True
TP53,Q9Y2E4,d7b2755e0cb4a7bbadd9455a3c6fa45f80e9967b05ab2f0644227b40d3beb3e9,Q09472,background,1556,nucleus,False,False,,False
TP53,Q92620,19b96d837c46640035ef310f59be37d29b396183cd3fc366559601d819fcb2a4,Q09472,background,1227,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:29301961}.,True
TP53,Q01082,d2ed8c53cfee7bdc99c1d4ee7151972e1a7533afe570ad1a8ab4cec5b5e6852d,Q09472,background,2364,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q62261}. Cytoplasm, myofibril, sarcomere, M line {ECO:0000250|UniProtKB:Q62261}. Cytoplasm, cytosol {ECO:0000269|PubMed:34211179}. Cell membrane {ECO:0000269|PubMed:34211179}. Note=Colocalizes with ANK2 in a distinct intracellular compartment of neonatal cardiomyocytes. {ECO:0000250|UniProtKB:Q62261}.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.",False
TP53,Q12816,e3f5624577824c0f11597a873609cfd92358220ab87258df4ef5529abb6319b1,Q09472,background,1431,nucleus,False,False,,False
TP53,O14522,51f4bed07e5a1582b2b353bb9eb5ac51757963990edb61f063d3c6f29b8bbe0d,Q09472,background,1441,nucleus,False,True,SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,False
TP53,Q2V2M9,ee4c75e7f34043bbac2636b796d2b509057545b044153d409a542f4b22fafbb2,Q09472,background,1422,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:21149568}. Note=Main part of the protein localizes to actin fibers and the remaining part displays filamentous staining. {ECO:0000250}.; SUBCELLULAR LOCATION: [Isoform 4]: Cytoplasm, myofibril, sarcomere, Z line. Note=Threonine phosphorylation in isoform 4-specific sequence TDTDEEEEVE is required for targeting to myofibrils in cardiomyocytes.",False
EGFR,Q13126,af08a7ff324698ac0c93d5fd04f80a3d35818f4c597b26ea95a3921c6103bdec,P62993,context,283,cytoplasm,False,False,SUBCELLULAR LOCATION: Cytoplasm. Nucleus {ECO:0000255|HAMAP-Rule:MF_03155}.,True
EGFR,Q6PI97,5d86df5001c015d4cc0c173f7123149ad7f75e6a4d11256feba8c84de0308f61,P62993,context,169,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q80Y73}. Cell projection, cilium {ECO:0000250|UniProtKB:Q80Y73}.",True
EGFR,P01178,ed986ce17171ef8096eadcc4642b24ad8103f4ac0456c51c444b785dd605f6d1,P62993,context,125,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle {ECO:0000250|UniProtKB:P01179}. Note=The precursor protein (pro-OXT) is packaged into neurosecretory granules. {ECO:0000250|UniProtKB:P01179}.; SUBCELLULAR LOCATION: [Oxytocin]: Secreted {ECO:0000250|UniProtKB:P01179}. Cytoplasmic vesicle, secretory vesicle {ECO:0000250|UniProtKB:P01179}. Note=Following processing, oxytocin and neurophysin 1 are transported to the posterior pituitary and stored in neurosecretory granules at the nerve termini until secreted. {ECO:0000250|UniProtKB:P01179}.; SUBCELLULAR LOCATION: [Neurophysin 1]: Secreted {ECO:0000250|UniProtKB:P01179}. Cytoplasmic vesicle, secretory vesicle {ECO:0000250|UniProtKB:P01179}. Note=Following processing, oxytocin and neurophysin 1 are transported to the posterior pituitary and stored in neurosecretory granules at the nerve termini until secreted. {ECO:0000250|UniProtKB:P01179}.",True
EGFR,Q93062,2442a1f4027d5a6cde796a71ea633f7819602a2519852e5bfe98db999ef2b6cf,P62993,context,196,cytoplasm,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17099224, ECO:0000269|PubMed:24860013}. Cytoplasm {ECO:0000269|PubMed:17099224, ECO:0000269|PubMed:24860013}. Cytoplasm, Stress granule {ECO:0000269|PubMed:24860013}. Cytoplasm, P-body {ECO:0000269|PubMed:26347403}. Note=Localized to cytoplasmic stress granules after oxidative stress (PubMed:24860013). Translocates into cytoplasmic stress granules that probably corresponds to P-bodies in response to oxidative stress (PubMed:26347403). {ECO:0000269|PubMed:24860013, ECO:0000269|PubMed:26347403}.",True
