target,partner_gene,partner_uniprot,model,candidate_set,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
CDK2,CDKN1B,P46527,tuna_retrained,context_background,1,100,101,0.88,0.07692307692307693,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.26264953503719357,1.0
CDK2,CCNA2,P20248,tuna_retrained,all_U,1,150,151,0.92,0.07692307692307693,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,7.550000000000001,0.26264953503719357,1.0
CDK2,CCNE1,P24864,tuna_retrained,all_U,1,150,151,0.9733333333333334,0.2,5,5,5.0,0.2,1.0,1.0,0.2,30.200000000000003,0.38685280723454163,1.0,1.0,1.0,0.1,15.100000000000001,0.38685280723454163,1.0,1.0,1.0,0.05,7.550000000000001,0.38685280723454163,1.0
CDK2,CDKN1B,P46527,tuna_retrained,all_U,1,150,151,0.9,0.0625,16,16,16.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,7.550000000000001,0.24465054211822604,1.0
CDK2,CCNA2,P20248,tuna_original,context,1,50,51,0.28,0.02702702702702703,37,37,37.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,CCNE1,P24864,tuna_original,context,1,50,51,0.7,0.0625,16,16,16.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.24465054211822604,1.0
CDK2,CDKN1B,P46527,tuna_original,context,1,50,51,0.32,0.02857142857142857,35,35,35.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,CCNA2,P20248,tuna_original,background,1,50,51,0.66,0.05555555555555555,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.23540891336663824,1.0
CDK2,CCNE1,P24864,tuna_original,background,1,50,51,0.78,0.08333333333333333,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.27023815442731974,1.0
CDK2,CDKN1B,P46527,tuna_original,background,1,50,51,0.58,0.045454545454545456,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,CCNA2,P20248,tuna_original,low_plausibility,1,50,51,0.86,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.31546487678572877,1.0,1.0,1.0,0.05,2.5500000000000003,0.31546487678572877,1.0
CDK2,CCNE1,P24864,tuna_original,low_plausibility,1,50,51,0.94,0.25,4,4,4.0,0.25,1.0,1.0,0.2,10.200000000000001,0.43067655807339306,1.0,1.0,1.0,0.1,5.1000000000000005,0.43067655807339306,1.0,1.0,1.0,0.05,2.5500000000000003,0.43067655807339306,1.0
CDK2,CDKN1B,P46527,tuna_original,low_plausibility,1,50,51,0.86,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.31546487678572877,1.0,1.0,1.0,0.05,2.5500000000000003,0.31546487678572877,1.0
CDK2,CCNA2,P20248,tuna_original,context_background,1,100,101,0.47,0.018518518518518517,54,54,54.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,CCNE1,P24864,tuna_original,context_background,1,100,101,0.74,0.037037037037037035,27,27,27.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,CDKN1B,P46527,tuna_original,context_background,1,100,101,0.45,0.017857142857142856,56,56,56.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,CCNA2,P20248,tuna_original,all_U,1,150,151,0.6,0.01639344262295082,61,61,61.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,CCNE1,P24864,tuna_original,all_U,1,150,151,0.8066666666666666,0.03333333333333333,30,30,30.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,CDKN1B,P46527,tuna_original,all_U,1,150,151,0.5866666666666667,0.015873015873015872,63,63,63.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,ipin_baseline,context,1,50,51,0.62,0.05,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.227670248696953,1.0
HIF1A,VHL,P40337,ipin_baseline,context,1,50,51,0.96,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,10.200000000000001,0.5,1.0,1.0,1.0,0.1,5.1000000000000005,0.5,1.0,1.0,1.0,0.05,2.5500000000000003,0.5,1.0
HIF1A,EP300,Q09472,ipin_baseline,context,1,50,51,0.34,0.029411764705882353,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,ipin_baseline,background,1,50,51,0.72,0.06666666666666667,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.25,1.0
HIF1A,VHL,P40337,ipin_baseline,background,1,50,51,0.9,0.16666666666666666,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.3562071871080222,1.0,1.0,1.0,0.05,2.5500000000000003,0.3562071871080222,1.0
HIF1A,EP300,Q09472,ipin_baseline,background,1,50,51,0.54,0.041666666666666664,24,24,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,ipin_baseline,low_plausibility,1,50,51,0.92,0.2,5,5,5.0,0.2,1.0,1.0,0.2,10.200000000000001,0.38685280723454163,1.0,1.0,1.0,0.1,5.1000000000000005,0.38685280723454163,1.0,1.0,1.0,0.05,2.5500000000000003,0.38685280723454163,1.0
HIF1A,VHL,P40337,ipin_baseline,low_plausibility,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
HIF1A,EP300,Q09472,ipin_baseline,low_plausibility,1,50,51,0.98,0.5,2,2,2.0,0.5,1.0,1.0,0.2,10.200000000000001,0.6309297535714575,1.0,1.0,1.0,0.1,5.1000000000000005,0.6309297535714575,1.0,1.0,1.0,0.05,2.5500000000000003,0.6309297535714575,1.0
HIF1A,ARNT,P27540,ipin_baseline,context_background,1,100,101,0.67,0.029411764705882353,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,VHL,P40337,ipin_baseline,context_background,1,100,101,0.93,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.31546487678572877,1.0,1.0,1.0,0.05,5.05,0.31546487678572877,1.0
HIF1A,EP300,Q09472,ipin_baseline,context_background,1,100,101,0.44,0.017543859649122806,57,57,57.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,ipin_baseline,all_U,1,150,151,0.7533333333333333,0.02631578947368421,38,38,38.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,VHL,P40337,ipin_baseline,all_U,1,150,151,0.9533333333333334,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,15.100000000000001,0.31546487678572877,1.0,1.0,1.0,0.05,7.550000000000001,0.31546487678572877,1.0
HIF1A,EP300,Q09472,ipin_baseline,all_U,1,150,151,0.62,0.017241379310344827,58,58,58.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,ipin_optimized,context,1,50,51,0.66,0.05555555555555555,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.23540891336663824,1.0
HIF1A,VHL,P40337,ipin_optimized,context,1,50,51,0.98,0.5,2,2,2.0,0.5,1.0,1.0,0.2,10.200000000000001,0.6309297535714575,1.0,1.0,1.0,0.1,5.1000000000000005,0.6309297535714575,1.0,1.0,1.0,0.05,2.5500000000000003,0.6309297535714575,1.0
HIF1A,EP300,Q09472,ipin_optimized,context,1,50,51,0.22,0.025,40,40,40.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,ipin_optimized,background,1,50,51,0.8,0.09090909090909091,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.27894294565112987,1.0
HIF1A,VHL,P40337,ipin_optimized,background,1,50,51,0.96,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,10.200000000000001,0.5,1.0,1.0,1.0,0.1,5.1000000000000005,0.5,1.0,1.0,1.0,0.05,2.5500000000000003,0.5,1.0
HIF1A,EP300,Q09472,ipin_optimized,background,1,50,51,0.18,0.023809523809523808,42,42,42.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,ipin_optimized,low_plausibility,1,50,51,0.84,0.1111111111111111,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.3010299956639812,1.0,1.0,1.0,0.05,2.5500000000000003,0.3010299956639812,1.0
HIF1A,VHL,P40337,ipin_optimized,low_plausibility,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
HIF1A,EP300,Q09472,ipin_optimized,low_plausibility,1,50,51,0.22,0.025,40,40,40.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,ipin_optimized,context_background,1,100,101,0.73,0.03571428571428571,28,28,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,VHL,P40337,ipin_optimized,context_background,1,100,101,0.97,0.25,4,4,4.0,0.25,1.0,1.0,0.2,20.2,0.43067655807339306,1.0,1.0,1.0,0.1,10.1,0.43067655807339306,1.0,1.0,1.0,0.05,5.05,0.43067655807339306,1.0
HIF1A,EP300,Q09472,ipin_optimized,context_background,1,100,101,0.2,0.012345679012345678,81,81,81.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,ipin_optimized,all_U,1,150,151,0.7666666666666667,0.027777777777777776,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,VHL,P40337,ipin_optimized,all_U,1,150,151,0.98,0.25,4,4,4.0,0.25,1.0,1.0,0.2,30.200000000000003,0.43067655807339306,1.0,1.0,1.0,0.1,15.100000000000001,0.43067655807339306,1.0,1.0,1.0,0.05,7.550000000000001,0.43067655807339306,1.0
HIF1A,EP300,Q09472,ipin_optimized,all_U,1,150,151,0.20666666666666667,0.008333333333333333,120,120,120.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,tuna_retrained,context,1,50,51,0.96,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,10.200000000000001,0.5,1.0,1.0,1.0,0.1,5.1000000000000005,0.5,1.0,1.0,1.0,0.05,2.5500000000000003,0.5,1.0
HIF1A,VHL,P40337,tuna_retrained,context,1,50,51,0.46,0.03571428571428571,28,28,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,EP300,Q09472,tuna_retrained,context,1,50,51,0.48,0.037037037037037035,27,27,27.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,tuna_retrained,background,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
HIF1A,VHL,P40337,tuna_retrained,background,1,50,51,0.56,0.043478260869565216,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,EP300,Q09472,tuna_retrained,background,1,50,51,0.76,0.07692307692307693,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.26264953503719357,1.0
HIF1A,ARNT,P27540,tuna_retrained,low_plausibility,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
HIF1A,VHL,P40337,tuna_retrained,low_plausibility,1,50,51,0.86,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.31546487678572877,1.0,1.0,1.0,0.05,2.5500000000000003,0.31546487678572877,1.0
HIF1A,EP300,Q09472,tuna_retrained,low_plausibility,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
HIF1A,ARNT,P27540,tuna_retrained,context_background,1,100,101,0.98,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,20.2,0.5,1.0,1.0,1.0,0.1,10.1,0.5,1.0,1.0,1.0,0.05,5.05,0.5,1.0
HIF1A,VHL,P40337,tuna_retrained,context_background,1,100,101,0.51,0.02,50,50,50.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,EP300,Q09472,tuna_retrained,context_background,1,100,101,0.62,0.02564102564102564,39,39,39.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,tuna_retrained,all_U,1,150,151,0.9866666666666667,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,30.200000000000003,0.5,1.0,1.0,1.0,0.1,15.100000000000001,0.5,1.0,1.0,1.0,0.05,7.550000000000001,0.5,1.0
HIF1A,VHL,P40337,tuna_retrained,all_U,1,150,151,0.6266666666666667,0.017543859649122806,57,57,57.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,EP300,Q09472,tuna_retrained,all_U,1,150,151,0.7466666666666667,0.02564102564102564,39,39,39.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,tuna_original,context,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
HIF1A,VHL,P40337,tuna_original,context,1,50,51,0.52,0.04,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,EP300,Q09472,tuna_original,context,1,50,51,0.24,0.02564102564102564,39,39,39.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,tuna_original,background,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
HIF1A,VHL,P40337,tuna_original,background,1,50,51,0.7,0.0625,16,16,16.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.24465054211822604,1.0
HIF1A,EP300,Q09472,tuna_original,background,1,50,51,0.72,0.06666666666666667,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.25,1.0
HIF1A,ARNT,P27540,tuna_original,low_plausibility,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
HIF1A,VHL,P40337,tuna_original,low_plausibility,1,50,51,0.9,0.16666666666666666,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.3562071871080222,1.0,1.0,1.0,0.05,2.5500000000000003,0.3562071871080222,1.0
HIF1A,EP300,Q09472,tuna_original,low_plausibility,1,50,51,0.96,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,10.200000000000001,0.5,1.0,1.0,1.0,0.1,5.1000000000000005,0.5,1.0,1.0,1.0,0.05,2.5500000000000003,0.5,1.0
HIF1A,ARNT,P27540,tuna_original,context_background,1,100,101,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,20.2,1.0,1.0,1.0,1.0,0.1,10.1,1.0,1.0,1.0,1.0,0.05,5.05,1.0,1.0
HIF1A,VHL,P40337,tuna_original,context_background,1,100,101,0.61,0.025,40,40,40.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,EP300,Q09472,tuna_original,context_background,1,100,101,0.48,0.018867924528301886,53,53,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ARNT,P27540,tuna_original,all_U,1,150,151,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,30.200000000000003,1.0,1.0,1.0,1.0,0.1,15.100000000000001,1.0,1.0,1.0,1.0,0.05,7.550000000000001,1.0,1.0
HIF1A,VHL,P40337,tuna_original,all_U,1,150,151,0.7066666666666667,0.022222222222222223,45,45,45.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,EP300,Q09472,tuna_original,all_U,1,150,151,0.64,0.01818181818181818,55,55,55.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,CDH1,P12830,ipin_baseline,context,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
CTNNB1,CTNNA1,P35221,ipin_baseline,context,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
CTNNB1,TCF7L2,Q9NQB0,ipin_baseline,context,1,50,51,0.72,0.06666666666666667,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.25,1.0
CTNNB1,CDH1,P12830,ipin_baseline,background,1,50,51,0.86,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.31546487678572877,1.0,1.0,1.0,0.05,2.5500000000000003,0.31546487678572877,1.0
CTNNB1,CTNNA1,P35221,ipin_baseline,background,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
CTNNB1,TCF7L2,Q9NQB0,ipin_baseline,background,1,50,51,0.82,0.1,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.2890648263178879,1.0,1.0,1.0,0.05,2.5500000000000003,0.2890648263178879,1.0
CTNNB1,CDH1,P12830,ipin_baseline,low_plausibility,1,50,51,0.88,0.14285714285714285,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.3333333333333333,1.0,1.0,1.0,0.05,2.5500000000000003,0.3333333333333333,1.0
CTNNB1,CTNNA1,P35221,ipin_baseline,low_plausibility,1,50,51,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,10.200000000000001,1.0,1.0,1.0,1.0,0.1,5.1000000000000005,1.0,1.0,1.0,1.0,0.05,2.5500000000000003,1.0,1.0
CTNNB1,TCF7L2,Q9NQB0,ipin_baseline,low_plausibility,1,50,51,0.94,0.25,4,4,4.0,0.25,1.0,1.0,0.2,10.200000000000001,0.43067655807339306,1.0,1.0,1.0,0.1,5.1000000000000005,0.43067655807339306,1.0,1.0,1.0,0.05,2.5500000000000003,0.43067655807339306,1.0
CTNNB1,CDH1,P12830,ipin_baseline,context_background,1,100,101,0.93,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.31546487678572877,1.0,1.0,1.0,0.05,5.05,0.31546487678572877,1.0
CTNNB1,CTNNA1,P35221,ipin_baseline,context_background,1,100,101,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,20.2,1.0,1.0,1.0,1.0,0.1,10.1,1.0,1.0,1.0,1.0,0.05,5.05,1.0,1.0
CTNNB1,TCF7L2,Q9NQB0,ipin_baseline,context_background,1,100,101,0.77,0.041666666666666664,24,24,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,CDH1,P12830,ipin_baseline,all_U,1,150,151,0.9133333333333333,0.07142857142857142,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,7.550000000000001,0.2559580248098155,1.0
CTNNB1,CTNNA1,P35221,ipin_baseline,all_U,1,150,151,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,30.200000000000003,1.0,1.0,1.0,1.0,0.1,15.100000000000001,1.0,1.0,1.0,1.0,0.05,7.550000000000001,1.0,1.0
CTNNB1,TCF7L2,Q9NQB0,ipin_baseline,all_U,1,150,151,0.8266666666666667,0.037037037037037035,27,27,27.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,CDH1,P12830,ipin_optimized,context,1,50,51,0.88,0.14285714285714285,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.1000000000000005,0.3333333333333333,1.0,1.0,1.0,0.05,2.5500000000000003,0.3333333333333333,1.0
CTNNB1,CTNNA1,P35221,ipin_optimized,context,1,50,51,0.62,0.05,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.5500000000000003,0.227670248696953,1.0
CTNNB1,TCF7L2,Q9NQB0,ipin_optimized,context,1,50,51,0.34,0.029411764705882353,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,CDH1,P12830,ipin_optimized,background,1,50,51,0.46,0.03571428571428571,28,28,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
