target,query_uniprot,anchor_gene,anchor_uniprot,partner_gene,partner_uniprot,length,anchor_length,length_ratio,localization_class,annotation_quality,uniprot_experimental_location,hpa_supported_location,hpa_all_locations,hpa_high_confidence_locations,evidence_tier,reason,uniprot_location,uniprot_signal_peptide,HPA_Ensembl,HPA_gene,HPA_reliability,UniProt_URL,HPA_URL,sequence_sha256
ERN1,O75460,SEC61A1,P61619,HBP1,O60381,514,476,1.0798319327731092,nuclear,0,True,True,Nuclear speckles,Nuclear speckles,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00267, ECO:0000269|PubMed:10562551}.",,ENSG00000105856,HBP1,Supported,https://www.uniprot.org/uniprotkb/O60381/entry,https://www.proteinatlas.org/ENSG00000105856/subcellular,823f4c425d8a41fed3627c84168a81903594fdeb3f468ad24e487ba207038376
ERN1,O75460,SEC61A1,P61619,PMPCB,O75439,489,476,1.0273109243697478,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:22354088}.,,ENSG00000105819,PMPCB,Enhanced,https://www.uniprot.org/uniprotkb/O75439/entry,https://www.proteinatlas.org/ENSG00000105819/subcellular,348ed3496300355ed140270647c52b775421d1fef5e7a1cc17517b8f3747485e
ERN1,O75460,SEC61A1,P61619,UBXN7,O94888,489,476,1.0273109243697478,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22537386}.,,ENSG00000163960,UBXN7,Enhanced,https://www.uniprot.org/uniprotkb/O94888/entry,https://www.proteinatlas.org/ENSG00000163960/subcellular,085de6dc40e55665d05410998e7a52e4138915b8053dce023218ac25130a4339
ERN1,O75460,SEC61A1,P61619,DERPC,P0CG12,524,476,1.1008403361344539,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12477976}.,,ENSG00000286140,DERPC,Enhanced,https://www.uniprot.org/uniprotkb/P0CG12/entry,https://www.proteinatlas.org/ENSG00000286140/subcellular,88be69c5a9b6427850f626f6f2a149b85e6d65c0cab365656ded107f7fa5914e
ERN1,O75460,SEC61A1,P61619,SRF,P11831,508,476,1.0672268907563025,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00251, ECO:0000269|PubMed:19350017}.",,ENSG00000112658,SRF,Supported,https://www.uniprot.org/uniprotkb/P11831/entry,https://www.proteinatlas.org/ENSG00000112658/subcellular,f4f34eb7c0c143a13c72d93e78245d10ce868664357fe7d6a09789880398633e
ERN1,O75460,SEC61A1,P61619,PAX3,P23760,479,476,1.0063025210084033,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21965087}.,,ENSG00000135903,PAX3,Enhanced,https://www.uniprot.org/uniprotkb/P23760/entry,https://www.proteinatlas.org/ENSG00000135903/subcellular,2bda27b070243018c7784a51f04a32f1d28ee1f40afbf98de9c18a8ccaf9698c
ERN1,O75460,SEC61A1,P61619,CDC25C,P30307,473,476,0.9936974789915967,nuclear,0,True,True,Nuclear speckles,Nuclear speckles,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14968113, ECO:0000269|PubMed:8119945}.",,ENSG00000158402,CDC25C,Supported,https://www.uniprot.org/uniprotkb/P30307/entry,https://www.proteinatlas.org/ENSG00000158402/subcellular,d4b382d296f0824420b0315ece35e25386944565282417760704c6dca70e7165
ERN1,O75460,SEC61A1,P61619,RORA,P35398,523,476,1.0987394957983194,nuclear,0,True,True,Nucleoli,Nucleoli,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00407, ECO:0000269|PubMed:18005000, ECO:0000269|PubMed:18354202, ECO:0000269|PubMed:18658046}.",,ENSG00000069667,RORA,Supported,https://www.uniprot.org/uniprotkb/P35398/entry,https://www.proteinatlas.org/ENSG00000069667/subcellular,c904032d7c1bef636ab28dd7cd9e2033caf219515b2a921433a7ac0ade7e395c
ERN1,O75460,SEC61A1,P61619,FUS,P35637,526,476,1.1050420168067228,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19251627, ECO:0000269|PubMed:19251628, ECO:0000269|PubMed:24204307, ECO:0000269|PubMed:25453086, ECO:0000269|PubMed:30354839}. Note=Displays a punctate pattern inside the nucleus and is excluded from nucleoli. {ECO:0000269|PubMed:25453086}.",,ENSG00000089280,FUS,Supported,https://www.uniprot.org/uniprotkb/P35637/entry,https://www.proteinatlas.org/ENSG00000089280/subcellular,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0
ERN1,O75460,SEC61A1,P61619,SOX9,P48436,509,476,1.069327731092437,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00267, ECO:0000269|PubMed:8640233}.",,ENSG00000125398,SOX9,Enhanced,https://www.uniprot.org/uniprotkb/P48436/entry,https://www.proteinatlas.org/ENSG00000125398/subcellular,62a4d1c87b62b80dad8fa6296f995ea2078153d2c0912ab6cc73c1cbdca2e492
ERN1,O75460,SEC61A1,P61619,POLD2,P49005,469,476,0.9852941176470589,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22801543}. Note=Recruited to DNA damage sites within 2 hours following UV irradiation. {ECO:0000269|PubMed:22801543}.,,ENSG00000106628,POLD2,Enhanced,https://www.uniprot.org/uniprotkb/P49005/entry,https://www.proteinatlas.org/ENSG00000106628/subcellular,bf61fb61c92fa42d0e1fd10eaea77cc9eefb3e3baaefd15b1f8a494e6aa58a33
ERN1,O75460,SEC61A1,P61619,CLK2,P49760,499,476,1.0483193277310925,nuclear,0,True,True,Nuclear bodies;Nucleoplasm,Nuclear bodies;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:28289210}.; SUBCELLULAR LOCATION: [Isoform 1]: Nucleus {ECO:0000269|PubMed:9637771}. Nucleus speckle {ECO:0000269|PubMed:9637771}. Note=Inhibition of phosphorylation at Ser-142 results in accumulation in the nuclear speckle. {ECO:0000250|UniProtKB:O35491}.; SUBCELLULAR LOCATION: [Isoform 2]: Nucleus speckle {ECO:0000269|PubMed:9637771}. Note=Co-localizes with serine- and arginine-rich (SR) proteins in the nuclear speckles. {ECO:0000269|PubMed:9637771}.,,ENSG00000176444,CLK2,Supported,https://www.uniprot.org/uniprotkb/P49760/entry,https://www.proteinatlas.org/ENSG00000176444/subcellular,c1d8460d5126247ab038e25728de72367a0b8b3a5cad88ce58627800b516b936
ERN1,O75460,SEC61A1,P61619,RORC,P51449,518,476,1.088235294117647,nuclear,0,True,True,Nuclear bodies,Nuclear bodies,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26160376}.,,ENSG00000143365,RORC,Supported,https://www.uniprot.org/uniprotkb/P51449/entry,https://www.proteinatlas.org/ENSG00000143365/subcellular,262c7bcde1c365985448d0e69a77135df1680783066e7f72dfb907bead316982
ERN1,O75460,SEC61A1,P61619,FOXA1,P55317,472,476,0.9915966386554622,nuclear,0,True,True,Nucleoli fibrillar center;Nucleoplasm,Nucleoli fibrillar center;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00089, ECO:0000269|PubMed:15987773, ECO:0000269|PubMed:16331276}.",,ENSG00000129514,FOXA1,Supported,https://www.uniprot.org/uniprotkb/P55317/entry,https://www.proteinatlas.org/ENSG00000129514/subcellular,ae6d66376c9002dee8ec1522e8a329044ce4e40429c63d2b78def99c98c5e9d2
ERN1,O75460,SEC61A1,P61619,RRP1,P56182,461,476,0.9684873949579832,nuclear,0,True,True,Mitotic chromosome;Nucleoli,Mitotic chromosome;Nucleoli,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:9192856}.",,ENSG00000160214,RRP1,Enhanced,https://www.uniprot.org/uniprotkb/P56182/entry,https://www.proteinatlas.org/ENSG00000160214/subcellular,f3ef5733e4202191ee8ec3d0af1c4059352f92ec1f8c43269d789c7687bfacaa
ERN1,O75460,SEC61A1,P61619,SRSF4,Q08170,494,476,1.0378151260504203,nuclear,0,True,True,Nuclear speckles,Nuclear speckles,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:14578391}.,,ENSG00000116350,SRSF4,Supported,https://www.uniprot.org/uniprotkb/Q08170/entry,https://www.proteinatlas.org/ENSG00000116350/subcellular,e1d642cb550ec3a375be6b5eee6dc2f95d4254bea14450363e951eef162459d8
ERN1,O75460,SEC61A1,P61619,PMPCA,Q10713,525,476,1.1029411764705883,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:P20069}. Mitochondrion inner membrane {ECO:0000269|PubMed:25808372}.,,ENSG00000165688,PMPCA,Enhanced,https://www.uniprot.org/uniprotkb/Q10713/entry,https://www.proteinatlas.org/ENSG00000165688/subcellular,12c8c75db3a2d70eefe56ffadf80b9b611c72b0a3d99091c96c2f0506005edc1
ERN1,O75460,SEC61A1,P61619,SF3A3,Q12874,501,476,1.0525210084033614,nuclear,0,True,True,Nuclear speckles;Nucleoplasm,Nuclear speckles,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:8022796}. Nucleus {ECO:0000269|PubMed:10882114, ECO:0000269|PubMed:21349847, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:30315277}.",,ENSG00000183431,SF3A3,Supported,https://www.uniprot.org/uniprotkb/Q12874/entry,https://www.proteinatlas.org/ENSG00000183431/subcellular,f52091aaecb90ac0cc772a0c66c28eaf19cde30c99cee6e0a86f3ad98296e01e
ERN1,O75460,SEC61A1,P61619,HDAC1,Q13547,482,476,1.0126050420168067,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10846170, ECO:0000269|PubMed:20523938, ECO:0000269|PubMed:28977666, ECO:0000269|PubMed:33283408}.",,ENSG00000116478,HDAC1,Enhanced,https://www.uniprot.org/uniprotkb/Q13547/entry,https://www.proteinatlas.org/ENSG00000116478/subcellular,7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545
ERN1,O75460,SEC61A1,P61619,VEZF1,Q14119,521,476,1.0945378151260505,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8035792}.,,ENSG00000136451,VEZF1,Enhanced,https://www.uniprot.org/uniprotkb/Q14119/entry,https://www.proteinatlas.org/ENSG00000136451/subcellular,d0d8c9453e49c836f09b3952757855b08af0f87885e28bfae27d36a3cac357e6
ERN1,O75460,SEC61A1,P61619,NONO,Q15233,471,476,0.9894957983193278,nuclear,0,True,True,Nucleoli;Nucleoli fibrillar center;Nucleoplasm,Nucleoli;Nucleoli fibrillar center;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22416126, ECO:0000269|PubMed:28712728}. Nucleus, nucleolus. Nucleus speckle {ECO:0000269|PubMed:22416126, ECO:0000269|PubMed:28712728}. Chromosome {ECO:0000250|UniProtKB:Q99K48}. Note=Detected in punctate subnuclear structures often located adjacent to splicing speckles, called paraspeckles. {ECO:0000269|PubMed:22416126, ECO:0000269|PubMed:28712728}.",,ENSG00000147140,NONO,Enhanced,https://www.uniprot.org/uniprotkb/Q15233/entry,https://www.proteinatlas.org/ENSG00000147140/subcellular,fd19b5ff83afac35c7eb51d5e79d6991972944391afa5d875bf60ac155f40089
ERN1,O75460,SEC61A1,P61619,SF3A2,Q15428,464,476,0.9747899159663865,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00130, ECO:0000269|PubMed:10882114, ECO:0000269|PubMed:21349847, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:29361316, ECO:0000269|PubMed:30315277}.",,ENSG00000104897,SF3A2,Supported,https://www.uniprot.org/uniprotkb/Q15428/entry,https://www.proteinatlas.org/ENSG00000104897/subcellular,d1fce4fbd291337f5ca9806c5e3fd7b8daa8b6fd682fe71874889355968e91b6
ERN1,O75460,SEC61A1,P61619,ZSCAN26,Q16670,478,476,1.004201680672269,nuclear,0,True,True,Nucleoli;Nucleoplasm,Nucleoli;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00187, ECO:0000269|PubMed:1569959}.",,ENSG00000197062,ZSCAN26,Enhanced,https://www.uniprot.org/uniprotkb/Q16670/entry,https://www.proteinatlas.org/ENSG00000197062/subcellular,6ac67f9665206358c30f51a0d474495d12975a9bb17dec9375de4b4589045773
ERN1,O75460,SEC61A1,P61619,ZNF385B,Q569K4,471,476,0.9894957983193278,nuclear,0,True,True,Nucleoli fibrillar center,Nucleoli fibrillar center,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22945289}.,,ENSG00000144331,ZNF385B,Supported,https://www.uniprot.org/uniprotkb/Q569K4/entry,https://www.proteinatlas.org/ENSG00000144331/subcellular,8b12a0d40df09f40121649c35cd39264530b114aaa8df742045b9302b1fd2173
ERN1,O75460,SEC61A1,P61619,CCDC174,Q6PII3,467,476,0.9810924369747899,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26358778}. Note=In the nucleus of neuroblastoma cells, it colocalizes with EIF4A3, a component of exon junction complex. {ECO:0000269|PubMed:26358778}.",,ENSG00000154781,CCDC174,Enhanced,https://www.uniprot.org/uniprotkb/Q6PII3/entry,https://www.proteinatlas.org/ENSG00000154781/subcellular,039588b42955e34912f489957ec49b2c2116653d2c9be791c53a4763d25485f8
ERN1,O75460,SEC61A1,P61619,SMARCD3,Q6STE5,483,476,1.0147058823529411,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14701856}.,,ENSG00000082014,SMARCD3,Enhanced,https://www.uniprot.org/uniprotkb/Q6STE5/entry,https://www.proteinatlas.org/ENSG00000082014/subcellular,7b49ceef71c89aefb72296a0fc09418a260cbc787bb3e52e845bb1b0686bf255
ERN1,O75460,SEC61A1,P61619,AEBP2,Q6ZN18,517,476,1.0861344537815125,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:29499137}. Note=Localizes to chromatin as part of the PRC2 complex. {ECO:0000269|PubMed:29499137}.,,ENSG00000139154,AEBP2,Enhanced,https://www.uniprot.org/uniprotkb/Q6ZN18/entry,https://www.proteinatlas.org/ENSG00000139154/subcellular,019839260589fe81c66aeaf992a993c5ae90bd183e67442f28cac66c8c45136a
ERN1,O75460,SEC61A1,P61619,RIOX2,Q8IUF8,465,476,0.976890756302521,nuclear,0,True,True,Nucleoli;Nucleoplasm,Nucleoli;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12091391, ECO:0000269|PubMed:15819408}. Nucleus, nucleolus {ECO:0000269|PubMed:12091391, ECO:0000269|PubMed:15819408}.",,ENSG00000170854,RIOX2,Supported,https://www.uniprot.org/uniprotkb/Q8IUF8/entry,https://www.proteinatlas.org/ENSG00000170854/subcellular,d8f34c554ba55b974515a8c43ba436b2955b902b7a0c484741370184e15e327d
ERN1,O75460,SEC61A1,P61619,PGBD5,Q8N414,524,476,1.1008403361344539,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24180413}.,,ENSG00000177614,PGBD5,Supported,https://www.uniprot.org/uniprotkb/Q8N414/entry,https://www.proteinatlas.org/ENSG00000177614/subcellular,c9e1948940948005c63192fb4bd0038633f542a5fc3afe24901cdaad57762a6e
ERN1,O75460,SEC61A1,P61619,PRPF31,Q8WWY3,499,476,1.0483193277310925,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12444105, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28781166, ECO:0000269|PubMed:34023904}. Nucleus speckle {ECO:0000269|PubMed:11867543}. Nucleus, Cajal body {ECO:0000269|PubMed:11867543}. Note=Predominantly found in speckles and in Cajal bodies. {ECO:0000269|PubMed:11867543}.",,ENSG00000105618,PRPF31,Supported,https://www.uniprot.org/uniprotkb/Q8WWY3/entry,https://www.proteinatlas.org/ENSG00000105618/subcellular,c3d8d90268c7b76eddd0d702bd30c9f5c4b5892391eb470278130a106c0f312b
ERN1,O75460,SEC61A1,P61619,PRCC,Q92733,491,476,1.031512605042017,nuclear,0,True,True,Nuclear speckles,Nuclear speckles,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11717438}.,,ENSG00000143294,PRCC,Enhanced,https://www.uniprot.org/uniprotkb/Q92733/entry,https://www.proteinatlas.org/ENSG00000143294/subcellular,c46466894cfb79037a4964fd73012f5ca6d99793805f66cedc37dfe2e0078269
ERN1,O75460,SEC61A1,P61619,GPKOW,Q92917,476,476,1.0,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21880142, ECO:0000269|PubMed:25296192}.",,ENSG00000068394,GPKOW,Enhanced,https://www.uniprot.org/uniprotkb/Q92917/entry,https://www.proteinatlas.org/ENSG00000068394/subcellular,4b73d64b0465b0ed784b159cdfa81ed8eae4d6ca2d3bcfc241ede579e2daf865
ERN1,O75460,SEC61A1,P61619,SAAL1,Q96ER3,474,476,0.9957983193277311,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22127701}.,,ENSG00000166788,SAAL1,Supported,https://www.uniprot.org/uniprotkb/Q96ER3/entry,https://www.proteinatlas.org/ENSG00000166788/subcellular,252ec3542ff6a4e3a3e7de068de40348b708e227d3cc0ced2b3bc3cca0c543ba
ERN1,O75460,SEC61A1,P61619,RNPC3,Q96LT9,517,476,1.0861344537815125,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14974681}.,,ENSG00000185946,RNPC3,Supported,https://www.uniprot.org/uniprotkb/Q96LT9/entry,https://www.proteinatlas.org/ENSG00000185946/subcellular,4c4c35b26aebb77cde4404bfb926fae7e3adadc50daa74d8ccddbc9c060e0db2
ERN1,O75460,SEC61A1,P61619,PNKP,Q96T60,521,476,1.0945378151260505,nuclear,0,True,True,Nucleoli;Nucleoplasm,Nucleoli;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10446193}. Chromosome {ECO:0000269|PubMed:28453785}. Note=Localizes to site of double-strand breaks. {ECO:0000269|PubMed:28453785}.,,ENSG00000039650,PNKP,Supported,https://www.uniprot.org/uniprotkb/Q96T60/entry,https://www.proteinatlas.org/ENSG00000039650/subcellular,97e6853e73fffc7cef35c2ea3bc257a8f498277dc7c3e71f3ef791e7847e6e70
ERN1,O75460,SEC61A1,P61619,FOXC2,Q99958,501,476,1.0525210084033614,nuclear,0,True,True,Nuclear bodies;Nucleoplasm,Nuclear bodies;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00089, ECO:0000269|PubMed:23878394, ECO:0000269|PubMed:28179430}.",,ENSG00000176692,FOXC2,Supported,https://www.uniprot.org/uniprotkb/Q99958/entry,https://www.proteinatlas.org/ENSG00000176692/subcellular,92d956e2a58c29114beaac367dcdfdc7fbf75f7b92cafd86c3487ac03961723c
ERN1,O75460,SEC61A1,P61619,TBL1Y,Q9BQ87,522,476,1.096638655462185,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:30341416}.,,ENSG00000092377,TBL1Y,Supported,https://www.uniprot.org/uniprotkb/Q9BQ87/entry,https://www.proteinatlas.org/ENSG00000092377/subcellular,9d08a5812ce326f773d7300c23559035b89e9eeb10ad69be88c87dfec11d645d
ERN1,O75460,SEC61A1,P61619,HEMGN,Q9BXL5,484,476,1.0168067226890756,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14730214}.,,ENSG00000136929,HEMGN,Enhanced,https://www.uniprot.org/uniprotkb/Q9BXL5/entry,https://www.proteinatlas.org/ENSG00000136929/subcellular,d670076aa200bd4cabcf305f135b3291ba958b527eb318c75486010704a96a88
