U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
background,O15151,U,False,False,,False,180,COG6,657,ba2de1217ccb051c8a764ef8b5813873b48dec9ccb308b2be7b5204efcd7fead,Q9Y2V7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0076433221499126,0.6713156302769979,0.13438062369823456,-3.297171115875244,-8.072104454040527,-1.698081374168396,-4.355785648028056,67.0,18.0,2.0,453.0
background,O15151,U,False,False,,False,181,GJD2,321,14ddf9f5927e11b8f8ac0d7543fe99ce32ac8900218077735b8c56a8278d847f,Q9UKL4,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.3512776692708335,-3.043396472930908,0.24553273618221283,-8.676119804382324,-15.632018089294434,-9.689805030822754,-11.332647641499838,421.0,406.0,416.0,440.0
background,O15151,U,False,False,,False,182,CDK5R2,367,f6c7f7b87ad8014351403092f851356dde6bdf71c747614f5530021bf3e54341,Q13319,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.4739267826080322,-3.1956162452697754,0.4317821264266968,-9.5571928024292,-15.07879638671875,-7.310344696044922,-10.648777961730957,339.0,418.0,392.0,259.0
background,O15151,U,False,False,,False,183,CMKLR1,373,d5cce27e9956e0b5b7e47193afbef062528bb393ea7aefbb149c18045d4878ae,Q99788,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-4.690532843271892,-4.063597122828166,0.3783293664455414,-14.774175643920898,-11.629049301147461,-10.023149490356445,-12.142124811808268,447.0,445.0,435.0,329.0
background,O15151,U,False,False,,False,184,NKX6-1,367,29eee2ad04f428d968de5d5f8cc0151d6c8a91804bb34c3bbcae635c62aa83b4,P78426,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.031214396158854168,0.3182975500822067,0.4796832799911499,-4.885829448699951,-8.394681930541992,-4.379855155944824,-5.886788845062256,7.0,32.0,32.0,189.0
background,O15151,U,False,False,,False,185,NOVA2,492,2bd4abca633ce99a22ed2d92aae30401fdb6018572e9851c6cdd0ca272845a02,Q9UNW9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.412334442138672,-2.8258119424184165,0.6231130957603455,-5.610996723175049,-9.582443237304688,-6.325948238372803,-7.173129399617513,328.0,389.0,122.0,29.0
background,O15151,U,False,False,,False,186,SLC18A1,525,039cb98b515188941134a660f96368426613538bf1f29ef3e52c0fecced67e14,P54219,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.8885289827982583,-1.9805233478546143,0.24631303548812866,-12.246955871582031,-13.607162475585938,-11.402694702148438,-12.418937683105469,389.0,309.0,436.0,439.0
background,O15151,U,False,False,,False,187,MT-CYB,380,2418f2e64d6a4d2148802c8eae64d9da6757e8ad157a03f55a047249148b1756,P00156,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.439022938410441,-1.7612902720769246,0.36626940965652466,-6.664754390716553,-8.494364738464355,-5.494433879852295,-6.884517669677734,335.0,274.0,98.0,341.0
background,O15151,U,False,False,,False,188,ANKRA2,313,e3729dc6b04037252ff8357afffd1a4267ec14c0c9543552327000b2f186fd61,Q9H9E1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.5946012735366821,-0.7791042526563009,0.42659440636634827,-8.874322891235352,-9.605541229248047,-7.164133071899414,-8.547999064127604,161.0,137.0,244.0,273.0
background,O15151,U,False,False,,False,189,FOXL1,345,3a6860c45b5a93e52122eb418efddbb5d3651dc68435a7ba50eaf1d207f1596f,Q12952,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.6503374576568604,-0.6107179919878641,0.6623127460479736,-8.107032775878906,-9.960539817810059,-4.977601051330566,-7.681724548339844,34.0,112.0,170.0,11.0
background,O15151,U,False,False,,False,190,MAPT,758,9ad5ef9ba35def920a684e5d92e22b0a2e05baefcec3c9f173e2773ca8cc0646,P10636,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.7409809827804565,-1.981407364209493,0.419323593378067,-6.403563499450684,-10.401029586791992,-7.07268762588501,-7.9590935707092285,193.0,310.0,194.0,281.0
background,O15151,U,False,False,,False,191,NKX6-3,265,5ab60904dd221bc134008c17a859719a9d73f4f1205b680a3e13cfe69b3c423d,A6NJ46,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.03549342229962349,0.4724513093630473,0.5267480611801147,-7.376087188720703,-8.643051147460938,-4.443483829498291,-6.820874055226644,8.0,26.0,95.0,125.0
background,O15151,U,False,False,,False,192,LPIN1,890,5457438de1799e96a2b646334d3e1666a75ff0b052a06eff0abb307ac2d91aa7,Q14693,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.7431869506835938,-1.6372852722803752,0.5081613063812256,-8.011967658996582,-10.196528434753418,-6.696234226226807,-8.301576773325602,194.0,248.0,224.0,149.0
background,O15151,U,False,False,,False,193,C1orf159,380,8e5bb9d95150330f96335e6285223b6ffc1bb39926d238b59f9158dd6a624f46,Q96HA4,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.298747460047404,-4.764827569325765,0.37885934114456177,-13.00997543334961,-12.491964340209961,-10.85737133026123,-12.119770367940268,418.0,451.0,434.0,328.0
background,O15151,U,False,False,,False,194,MAP4K5,846,a7eb891318c7b005cda821c06bad05258265ef15f81cf44f14afece0ba58b63e,Q9Y4K4,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.305848519007365,-0.976712723573049,0.46806931495666504,-9.653909683227539,-9.757161140441895,-6.679636478424072,-8.696902434031168,110.0,159.0,257.0,206.0
background,O15151,U,False,False,,False,195,NIPA2,360,c9bb9fe61926890b0666feab9b6cede62b5e7847117005bbd97a9ad89bb6c8b6,Q8N8Q9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.732398430506388,-2.893634875615438,0.29913246631622314,-12.600510597229004,-17.596933364868164,-14.56275463104248,-14.920066197713217,374.0,397.0,452.0,400.0
background,O15151,U,False,False,,False,196,OR10J5,309,09b6b03397b04a0a2d39bd24c3382d02c0f1cf50e92bb312fb9023cf304f0736,Q8NHC4,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-5.186248143513997,-4.073660055796306,0.3559655249118805,-9.343749046325684,-12.368132591247559,-9.547348976135254,-10.419743537902832,453.0,446.0,380.0,357.0
background,O15151,U,False,False,,False,197,PDK3,406,2d727c595488c5a10810a0f8e487d9ed461ff08bd8e7f7130b633bfcaf1108f3,Q15120,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6986260414123535,-1.4537265300750732,0.29634395241737366,-6.505232810974121,-11.295995712280273,-7.496245384216309,-8.432491302490234,183.0,220.0,230.0,402.0
background,O15151,U,False,False,,False,198,CAPN6,641,49b4d5927d305b7a445e30fd0cdfe3d40ef7ba2f030a7863f128f68dbb23d10b,Q9Y6Q1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.1674645741780598,-0.1784039338429769,0.6583583354949951,-5.0516862869262695,-7.055978298187256,-4.211761951446533,-5.4398088455200195,97.0,69.0,20.0,13.0
background,O15151,U,False,False,,False,199,DDX41,622,7412d568d35c2506c62bd4814befb803d938ed6c51b03ce438f7c47729e0aa87,Q9UJV9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.783413807551066,-2.2349549531936646,0.5863470435142517,-5.734421253204346,-9.109054565429688,-6.55417013168335,-7.132548650105794,380.0,347.0,119.0,70.0
background,O15151,U,False,False,,False,200,ZBTB2,514,8d195ce3a73ecae8784a78f3879794c97708731cf1b46fd4ec37cbd301bd346f,Q8N680,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.2740941842397056,-1.6657446026802063,0.6386088728904724,-10.198461532592773,-9.009127616882324,-7.32107400894165,-8.84288771947225,294.0,252.0,274.0,22.0
background,O15151,U,False,False,,False,201,CFHR4,578,78eb2ca935e8457ac3b8d9b6c7585afe26c8a3de87db5f992366851e75084d25,Q92496,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-4.374500115712483,-3.0775981744130454,0.44025859236717224,-6.111727714538574,-10.861861228942871,-4.440435409545898,-7.138008117675781,446.0,409.0,120.0,246.0
background,O15151,U,False,False,,False,202,MEGF9,602,5c9033822b42c726caa44bf04b14f1d61ef81234c3b8c1636dc6263a2f4e92a0,Q9H1U4,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.179552952448527,-1.6804282267888386,0.27103105187416077,-13.325118064880371,-9.598143577575684,-10.015522956848145,-10.979594866434732,280.0,255.0,397.0,426.0
background,O15151,U,False,False,,False,203,TLR1,786,ad70dbd7ed62fdc0208ff2d4c1363f203a7356304d80c60b6d94f08c13b38c05,Q15399,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-4.72938346862793,-4.2670994599660235,0.45040223002433777,-13.47664737701416,-14.973072052001953,-10.566232681274414,-13.005317370096842,448.0,447.0,442.0,231.0
context,Q09472,U,False,False,,False,204,HEATR1,2144,a4e0c29d07546f64c5944659adcf96c474f86a27e0b3f6066cbe5a96f4e2df62,Q9H583,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.3830647468566895,-2.5191497802734375,0.5223006010055542,-7.543045997619629,-11.276201248168945,-5.994344711303711,-8.271197319030762,322.0,365.0,221.0,137.0
context,Q09472,U,False,False,,False,205,CUX1,1505,4a192b91f7ea673e2dffbbedc58a66967556e11e0f40450acc176b771d61cd6b,P39880,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.7260690530141195,-0.6041456361611685,0.5333837270736694,-5.375082015991211,-9.246463775634766,-4.523869037628174,-6.381804943084717,41.0,110.0,62.0,114.0
context,Q09472,U,False,False,,False,206,ZNF609,1411,b54c964b395e34842c51fa29a23ca6b65551504f1c92ca600311d0cdb355f2d3,O15014,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.857600450515747,-2.0360097090403237,0.5266066193580627,-4.438930511474609,-8.024304389953613,-4.283985137939453,-5.582406679789226,211.0,319.0,25.0,126.0
context,Q09472,U,False,False,,False,207,CHD2,1828,f02cb664587cf225ed33248c59310f701db496bf118677aef804ce8015d934c1,O14647,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.5053947766621907,-0.6985968252023061,0.5833237171173096,-9.428445816040039,-7.60837459564209,-3.930905342102051,-6.98924191792806,146.0,127.0,104.0,72.0
context,Q09472,U,False,False,,False,208,TRPS1,1281,f354d27f400d3924dd527e9242d52d88907a197109356139b4533e1fef4850ec,Q9UHF7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6265071233113606,-0.715942540516456,0.571642279624939,-5.452611446380615,-6.98809289932251,-4.437911510467529,-5.626205285390218,172.0,132.0,26.0,81.0
context,Q09472,U,False,False,,False,209,MBD5,1494,7082f1aefa433f7e7d028c0537608ce756366f0c02408e6c7a938407e41aabe7,Q9P267,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.8471297423044841,-1.1995764374732971,0.47814247012138367,-6.036535263061523,-6.517210483551025,-3.458462953567505,-5.337402900060018,207.0,175.0,17.0,192.0
context,Q09472,U,False,False,,False,210,SCAF11,1463,a9194abf7f4621c3187ea732134a1837c6499035190601c301e14eccd2cd5d82,Q99590,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.8792091608047485,-1.0823708077271779,0.6052889823913574,-6.936862468719482,-9.00019645690918,-4.306096076965332,-6.747718334197998,220.0,168.0,87.0,45.0
context,Q09472,U,False,False,,False,211,TTLL5,1281,569769e6e0d9a0e2c90ce2b36db114624194c01f9a56a55e627e8d766191a942,Q6EMB2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.3570074637730916,-1.6949994564056396,0.5325788259506226,-6.573350429534912,-9.271327018737793,-7.221953392028809,-7.688876946767171,122.0,260.0,171.0,117.0
context,Q09472,U,False,False,,False,212,CRAMP1,1269,0b889151346e19a9ef51e8a2ca0da048785162f0783df5d4db179815a1e3bc31,Q96RY5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4399886926015217,-0.32292528947194415,0.6007440090179443,-7.035030841827393,-11.261341094970703,-3.5890772342681885,-7.295149723688762,136.0,82.0,133.0,51.0
context,Q09472,U,False,False,,False,213,ZNF462,2506,226f7c86826cbc557a2188e2e7f4d7e73f4fddb22065a2028ab820d1637066ab,Q96JM2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.2181785106658936,-1.1240564982096355,0.6336984038352966,-6.568073749542236,-6.9446516036987305,-6.345098495483398,-6.619274616241455,103.0,170.0,79.0,25.0
context,Q09472,U,False,False,,False,214,PRDM2,1718,6bbe73d92d551f395395b977e7fedcfe6fa284e783e5dbc2630dcd063f2ac1d8,Q13029,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.9907463391621907,-1.6836711565653484,0.643470287322998,-7.392391204833984,-8.907485008239746,-5.622701168060303,-7.307525793711345,244.0,257.0,137.0,19.0
context,Q09472,U,False,False,,False,215,CAD,2225,b8c16ef9d9f48d033275472a6f33ac0ab71b9e3405eac4e4092579e16498b2b4,P27708,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.367918570836385,-2.4573177496592202,0.6431424021720886,-8.160639762878418,-8.766064643859863,-5.3025970458984375,-7.409767150878906,124.0,360.0,149.0,20.0
context,Q09472,U,False,False,,False,216,NEK1,1258,cab46bc57a39e00c016a0d3f7904b5076aa2b082f595bd156c08a2f5a446aeac,Q96PY6,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.3155099948247273,-0.9745798707008362,0.32107630372047424,-6.518823623657227,-13.580519676208496,-8.444642066955566,-9.51466178894043,114.0,158.0,327.0,389.0
context,Q09472,U,False,False,,False,217,BAZ1A,1556,8bfb026cca112636240ed3841f3c57ddf4e7d5345525f3d756d5f0da5e905018,Q9NRL2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.344334880510966,-1.8778055906295776,0.5269904136657715,-6.880837917327881,-12.67220401763916,-7.843634605407715,-9.132225513458252,119.0,299.0,297.0,124.0
context,Q09472,U,False,False,,False,218,RAD54L2,1467,c29754cda879e831e8317840b640b8c6a4c34468ae2c4fb494be4deadd9960e1,Q9Y4B4,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.3041977485020955,-0.4835522472858429,0.6095850467681885,-4.839339733123779,-7.532181262969971,-4.704036235809326,-5.691852410634358,109.0,98.0,29.0,40.0
context,Q09472,U,False,False,,False,219,SPEG,3267,b63835d04ca6d484ae0b46a9d3747b1412b95e550f2e157255670ef380d64823,Q15772,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6083943049112956,-1.781245191891988,0.44089651107788086,-8.347128868103027,-12.12197494506836,-6.652772426605225,-9.040625413258871,165.0,280.0,292.0,244.0
context,Q09472,U,False,False,,False,220,KDM2B,1336,b314d0e5afa4cecd776e89c537d8b59a838d1309984412ed8508aa03c8aee98c,Q8NHM5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.0795948108037314,-1.593335489432017,0.6186456680297852,-7.296566486358643,-10.120707511901855,-3.8918075561523438,-7.10302718480428,260.0,242.0,116.0,35.0
context,Q09472,U,False,False,,False,221,ERBIN,1412,03561bfd871eab65be8ade422127637ffaccd6782609385921d68221679741c2,Q96RT1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.6633170445760093,-2.9480682611465454,0.5199024677276611,-10.268142700195312,-12.76555061340332,-8.03792953491211,-10.357207616170248,366.0,402.0,372.0,139.0
context,Q09472,U,False,False,,False,222,CASP8AP2,1982,a18b3946f1a55d48673b64aa6461ea5015a7dc67b592d8014be4576fdaa21970,Q9UKL3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.8157293399175007,-0.37748636802037555,0.5236435532569885,-7.470510959625244,-7.941800117492676,-4.784142971038818,-6.732151349385579,203.0,89.0,85.0,135.0
context,Q09472,U,False,False,,False,223,SCAND3,1325,a903b25ecf6b87d1faf4ead0ed3e1cc808fbe5ef24b9be405ba2c64b05e4a883,Q6R2W3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.8811406294504801,-0.37369633714358014,0.6676544547080994,-8.058846473693848,-7.052303314208984,-7.88124418258667,-7.664131323496501,50.0,88.0,168.0,8.0
context,Q09472,U,False,False,,False,224,ZNF541,1346,68d3bd7de5c7276a9dde6c4158c1c536d03bd1f6c1c850521dcab49b07cdc818,Q9H0D2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0748905340830486,0.017762025197347004,0.5373194813728333,-6.876406192779541,-7.7225847244262695,-5.551827430725098,-6.716939449310303,78.0,48.0,84.0,111.0
context,Q09472,U,False,False,,False,225,PPRC1,1664,1335aa13020a0f97e7a5ee17682af9c6eb1b35cd8a87a3c1035a797b199f6641,Q5VV67,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4290428161621094,-0.6195136258999506,0.5809789299964905,-6.620574951171875,-8.535322189331055,-7.791780471801758,-7.6492258707682295,132.0,114.0,167.0,75.0
context,Q09472,U,False,False,,False,226,ZNF208,1280,b6b348f0c63c85e6ff43c2d740c45886d3d74948f82ff6c32d24d2672e6a9274,O43345,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.9017813205718994,-3.056427240371704,0.4365839660167694,-6.927611827850342,-10.23364543914795,-4.890028476715088,-7.350428581237793,438.0,408.0,140.0,248.0
context,Q09472,U,False,False,,False,227,ZNF292,2723,0b26eddc9dbcb5a6fc3432911d4012dfdc93e95ecd13d2e2f230d81175525612,O60281,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6823538541793823,-1.2581053177515666,0.5906457304954529,-9.138111114501953,-7.0572638511657715,-6.377264499664307,-7.524213155110677,180.0,184.0,158.0,64.0
context,Q09472,U,False,False,,False,228,DIDO1,2240,015a09f0e901e764267e3bbdf74e733a06a23ab17c4857fb989f5f7fc37f6d13,Q9BTC0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4412288268407185,-1.5339160760243733,0.5887839794158936,-6.6052937507629395,-10.942048072814941,-4.65010404586792,-7.399148623148601,137.0,236.0,147.0,66.0
context,Q09472,U,False,False,,False,229,RALGAPA1,2036,88518baf6f8870d054af2eaa8862a0dfd300208f889db224321714b90de77d3f,Q6GYQ0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.0082242488861084,-2.3552794059117637,0.37914368510246277,-10.50329875946045,-11.275750160217285,-9.002998352050781,-10.260682423909506,398.0,352.0,359.0,327.0
context,Q09472,U,False,False,,False,230,RECQL4,1208,9f5123aecf0e75b9ad426bc95b82f3b35f601f813150169d77f14a4fb064f505,O94761,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.930735468864441,-0.4099147319793701,0.5764102339744568,-7.898560047149658,-7.894801616668701,-6.285382270812988,-7.359581311543782,235.0,94.0,141.0,79.0
context,Q09472,U,False,False,,False,231,PARP4,1724,cd6c2b457a3f278b912e61f8cbf28984f5f6839529aa01c4a6a10b97ee6d950f,Q9UKK3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.8313613136609396,0.023852696021397907,0.5189316272735596,-5.57490348815918,-11.094902992248535,-10.474526405334473,-9.048110961914062,47.0,47.0,294.0,142.0
context,Q09472,U,False,False,,False,232,EP400,3159,80d0cb35ef7de9ae52793b942b424ea8e5680f37390ccdaff7c7c5d115cece75,Q96L91,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0004779895146687,-2.127089579900106,0.5318393707275391,-6.187506198883057,-8.783991813659668,-4.855881214141846,-6.6091264088948565,63.0,336.0,76.0,119.0
