target,model,positive_subset,U_stratum,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
CTNNB1,tuna_retrained,exclude_development_P_and_homomers,all_U,3,300,303,0.6166666666666667,0.02459453576609104,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,tuna_retrained,exclude_development_P_and_homomers,context,3,150,153,0.6022222222222222,0.039266579018052784,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1125388887954676,1.0
CTNNB1,tuna_retrained,exclude_development_P_and_homomers,background,3,150,153,0.6311111111111111,0.06782106782106781,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.15642624200758548,1.0
CTNNB1,tuna_retrained,exclude_prior_train_development_P,all_U,3,300,303,0.6166666666666667,0.02459453576609104,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,tuna_retrained,exclude_prior_train_development_P,context,3,150,153,0.6022222222222222,0.039266579018052784,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1125388887954676,1.0
CTNNB1,tuna_retrained,exclude_prior_train_development_P,background,3,150,153,0.6311111111111111,0.06782106782106781,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.15642624200758548,1.0
CTNNB1,tuna_retrained,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.6166666666666667,0.02459453576609104,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,tuna_retrained,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.6022222222222222,0.039266579018052784,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1125388887954676,1.0
CTNNB1,tuna_retrained,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.6311111111111111,0.06782106782106781,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.15642624200758548,1.0
TNFRSF1A,ipin_baseline,all_P,all_U,3,300,303,0.61,0.02244668911335578,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1A,ipin_baseline,all_P,context,3,150,153,0.5755555555555556,0.03830749354005168,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.10684080426179023,1.0
TNFRSF1A,ipin_baseline,all_P,background,3,150,153,0.6444444444444445,0.0514041514041514,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
TNFRSF1A,ipin_baseline,exclude_development_P,all_U,3,300,303,0.61,0.02244668911335578,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1A,ipin_baseline,exclude_development_P,context,3,150,153,0.5755555555555556,0.03830749354005168,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.10684080426179023,1.0
TNFRSF1A,ipin_baseline,exclude_development_P,background,3,150,153,0.6444444444444445,0.0514041514041514,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
TNFRSF1A,ipin_baseline,exclude_development_P_and_homomers,all_U,3,300,303,0.61,0.02244668911335578,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1A,ipin_baseline,exclude_development_P_and_homomers,context,3,150,153,0.5755555555555556,0.03830749354005168,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.10684080426179023,1.0
TNFRSF1A,ipin_baseline,exclude_development_P_and_homomers,background,3,150,153,0.6444444444444445,0.0514041514041514,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
TNFRSF1A,ipin_baseline,exclude_prior_train_development_P,all_U,3,300,303,0.61,0.02244668911335578,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1A,ipin_baseline,exclude_prior_train_development_P,context,3,150,153,0.5755555555555556,0.03830749354005168,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.10684080426179023,1.0
TNFRSF1A,ipin_baseline,exclude_prior_train_development_P,background,3,150,153,0.6444444444444445,0.0514041514041514,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
TNFRSF1A,ipin_baseline,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.61,0.02244668911335578,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1A,ipin_baseline,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.5755555555555556,0.03830749354005168,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.10684080426179023,1.0
TNFRSF1A,ipin_baseline,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.6444444444444445,0.0514041514041514,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
TNFRSF1A,ipin_optimized,all_P,all_U,3,300,303,0.76,0.18484848484848485,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,10.1,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,5.05,0.2960819109658652,1.0
TNFRSF1A,ipin_optimized,all_P,context,3,150,153,0.7266666666666667,0.36272141706924316,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
TNFRSF1A,ipin_optimized,all_P,background,3,150,153,0.7933333333333333,0.21157059314954052,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
TNFRSF1A,ipin_optimized,exclude_development_P,all_U,3,300,303,0.76,0.18484848484848485,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,10.1,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,5.05,0.2960819109658652,1.0
TNFRSF1A,ipin_optimized,exclude_development_P,context,3,150,153,0.7266666666666667,0.36272141706924316,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
TNFRSF1A,ipin_optimized,exclude_development_P,background,3,150,153,0.7933333333333333,0.21157059314954052,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
TNFRSF1A,ipin_optimized,exclude_development_P_and_homomers,all_U,3,300,303,0.76,0.18484848484848485,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,10.1,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,5.05,0.2960819109658652,1.0
TNFRSF1A,ipin_optimized,exclude_development_P_and_homomers,context,3,150,153,0.7266666666666667,0.36272141706924316,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
TNFRSF1A,ipin_optimized,exclude_development_P_and_homomers,background,3,150,153,0.7933333333333333,0.21157059314954052,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
TNFRSF1A,ipin_optimized,exclude_prior_train_development_P,all_U,3,300,303,0.76,0.18484848484848485,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,10.1,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,5.05,0.2960819109658652,1.0
TNFRSF1A,ipin_optimized,exclude_prior_train_development_P,context,3,150,153,0.7266666666666667,0.36272141706924316,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
TNFRSF1A,ipin_optimized,exclude_prior_train_development_P,background,3,150,153,0.7933333333333333,0.21157059314954052,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
TNFRSF1A,ipin_optimized,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.76,0.18484848484848485,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,10.1,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,5.05,0.2960819109658652,1.0
TNFRSF1A,ipin_optimized,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.7266666666666667,0.36272141706924316,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
TNFRSF1A,ipin_optimized,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.7933333333333333,0.21157059314954052,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
TNFRSF1A,tuna_retrained,all_P,all_U,3,300,303,0.5311111111111111,0.06388528752969355,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.16716045496620227,1.0,1.0,0.3333333333333333,0.05,5.05,0.16716045496620227,1.0
TNFRSF1A,tuna_retrained,all_P,context,3,150,153,0.5,0.09852890865549092,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
TNFRSF1A,tuna_retrained,all_P,background,3,150,153,0.5622222222222222,0.1291101760947483,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
TNFRSF1A,tuna_retrained,exclude_development_P,all_U,3,300,303,0.5311111111111111,0.06388528752969355,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.16716045496620227,1.0,1.0,0.3333333333333333,0.05,5.05,0.16716045496620227,1.0
TNFRSF1A,tuna_retrained,exclude_development_P,context,3,150,153,0.5,0.09852890865549092,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
TNFRSF1A,tuna_retrained,exclude_development_P,background,3,150,153,0.5622222222222222,0.1291101760947483,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
TNFRSF1A,tuna_retrained,exclude_development_P_and_homomers,all_U,3,300,303,0.5311111111111111,0.06388528752969355,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.16716045496620227,1.0,1.0,0.3333333333333333,0.05,5.05,0.16716045496620227,1.0
TNFRSF1A,tuna_retrained,exclude_development_P_and_homomers,context,3,150,153,0.5,0.09852890865549092,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
TNFRSF1A,tuna_retrained,exclude_development_P_and_homomers,background,3,150,153,0.5622222222222222,0.1291101760947483,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
TNFRSF1A,tuna_retrained,exclude_prior_train_development_P,all_U,3,300,303,0.5311111111111111,0.06388528752969355,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.16716045496620227,1.0,1.0,0.3333333333333333,0.05,5.05,0.16716045496620227,1.0
TNFRSF1A,tuna_retrained,exclude_prior_train_development_P,context,3,150,153,0.5,0.09852890865549092,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
TNFRSF1A,tuna_retrained,exclude_prior_train_development_P,background,3,150,153,0.5622222222222222,0.1291101760947483,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
TNFRSF1A,tuna_retrained,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.5311111111111111,0.06388528752969355,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.16716045496620227,1.0,1.0,0.3333333333333333,0.05,5.05,0.16716045496620227,1.0
TNFRSF1A,tuna_retrained,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.5,0.09852890865549092,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
TNFRSF1A,tuna_retrained,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.5622222222222222,0.1291101760947483,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
BECN1,ipin_baseline,all_P,all_U,3,300,303,0.7544444444444445,0.12740338853988198,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,20.2,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,10.1,0.20210734650054757,1.0,2.0,0.6666666666666666,0.1,10.1,0.31464623529601515,1.0
BECN1,ipin_baseline,all_P,context,3,150,153,0.7511111111111111,0.18133255633255632,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.3655413531795754,1.0
BECN1,ipin_baseline,all_P,background,3,150,153,0.7577777777777778,0.25952380952380955,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.4441228664487979,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.4441228664487979,1.0
BECN1,ipin_baseline,exclude_development_P,all_U,3,300,303,0.7544444444444445,0.12740338853988198,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,20.2,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,10.1,0.20210734650054757,1.0,2.0,0.6666666666666666,0.1,10.1,0.31464623529601515,1.0
BECN1,ipin_baseline,exclude_development_P,context,3,150,153,0.7511111111111111,0.18133255633255632,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.3655413531795754,1.0
BECN1,ipin_baseline,exclude_development_P,background,3,150,153,0.7577777777777778,0.25952380952380955,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.4441228664487979,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.4441228664487979,1.0
BECN1,ipin_baseline,exclude_development_P_and_homomers,all_U,3,300,303,0.7544444444444445,0.12740338853988198,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,20.2,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,10.1,0.20210734650054757,1.0,2.0,0.6666666666666666,0.1,10.1,0.31464623529601515,1.0
BECN1,ipin_baseline,exclude_development_P_and_homomers,context,3,150,153,0.7511111111111111,0.18133255633255632,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.3655413531795754,1.0
BECN1,ipin_baseline,exclude_development_P_and_homomers,background,3,150,153,0.7577777777777778,0.25952380952380955,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.4441228664487979,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.4441228664487979,1.0
BECN1,ipin_baseline,exclude_prior_train_development_P,all_U,1,300,301,0.3233333333333333,0.004901960784313725,204,204,204.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_baseline,exclude_prior_train_development_P,context,1,150,151,0.32666666666666666,0.00980392156862745,102,102,102.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_baseline,exclude_prior_train_development_P,background,1,150,151,0.32,0.009708737864077669,103,103,103.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_baseline,exclude_prior_train_development_P_and_homomers,all_U,1,300,301,0.3233333333333333,0.004901960784313725,204,204,204.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_baseline,exclude_prior_train_development_P_and_homomers,context,1,150,151,0.32666666666666666,0.00980392156862745,102,102,102.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_baseline,exclude_prior_train_development_P_and_homomers,background,1,150,151,0.32,0.009708737864077669,103,103,103.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_optimized,all_P,all_U,3,300,303,0.7922222222222223,0.24623524623524623,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,20.2,0.43734888382569426,1.0,2.0,0.6666666666666666,0.1,10.1,0.43734888382569426,1.0
BECN1,ipin_optimized,all_P,context,3,150,153,0.7977777777777778,0.4776556776556777,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6508205185601091,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.6508205185601091,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.6508205185601091,1.0
BECN1,ipin_optimized,all_P,background,3,150,153,0.7866666666666666,0.28841607565011823,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.4632423659320675,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.4632423659320675,1.0
BECN1,ipin_optimized,exclude_development_P,all_U,3,300,303,0.7922222222222223,0.24623524623524623,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,20.2,0.43734888382569426,1.0,2.0,0.6666666666666666,0.1,10.1,0.43734888382569426,1.0
BECN1,ipin_optimized,exclude_development_P,context,3,150,153,0.7977777777777778,0.4776556776556777,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6508205185601091,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.6508205185601091,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.6508205185601091,1.0
BECN1,ipin_optimized,exclude_development_P,background,3,150,153,0.7866666666666666,0.28841607565011823,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.4632423659320675,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.4632423659320675,1.0
BECN1,ipin_optimized,exclude_development_P_and_homomers,all_U,3,300,303,0.7922222222222223,0.24623524623524623,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,20.2,0.43734888382569426,1.0,2.0,0.6666666666666666,0.1,10.1,0.43734888382569426,1.0
BECN1,ipin_optimized,exclude_development_P_and_homomers,context,3,150,153,0.7977777777777778,0.4776556776556777,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6508205185601091,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.6508205185601091,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.6508205185601091,1.0
BECN1,ipin_optimized,exclude_development_P_and_homomers,background,3,150,153,0.7866666666666666,0.28841607565011823,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.4632423659320675,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.4632423659320675,1.0
BECN1,ipin_optimized,exclude_prior_train_development_P,all_U,1,300,301,0.4033333333333333,0.005555555555555556,180,180,180.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_optimized,exclude_prior_train_development_P,context,1,150,151,0.41333333333333333,0.011235955056179775,89,89,89.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_optimized,exclude_prior_train_development_P,background,1,150,151,0.3933333333333333,0.010869565217391304,92,92,92.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_optimized,exclude_prior_train_development_P_and_homomers,all_U,1,300,301,0.4033333333333333,0.005555555555555556,180,180,180.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,ipin_optimized,exclude_prior_train_development_P_and_homomers,context,1,150,151,0.41333333333333333,0.011235955056179775,89,89,89.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
