species,target_id,subset,candidate_set,model,target_similarity_bin,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
mouse,mouse:P70396,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,50_to_80pct,7,97,104,0.7952871870397643,0.29290785279629095,2,2,2.0,0.5,2.0,0.2857142857142857,0.4,5.942857142857143,0.36005461457723403,1.0,3.0,0.42857142857142855,0.3,4.457142857142857,0.3785242784377222,1.0,4.0,0.5714285714285714,0.2,2.9714285714285715,0.44577292230067345,1.0
mouse,mouse:P70396,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,50_to_80pct,7,97,104,0.8173784977908689,0.21797057325007638,4,4,4.0,0.25,1.0,0.14285714285714285,0.2,2.9714285714285715,0.14606834984270645,1.0,2.0,0.2857142857142857,0.2,2.9714285714285715,0.21000823726012655,1.0,4.0,0.5714285714285714,0.2,2.9714285714285715,0.34945302215574514,1.0
mouse,mouse:P70396,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,50_to_80pct,7,97,104,0.8703976435935199,0.2407969015111872,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.2,2.9714285714285715,0.16945984979943976,1.0,5.0,0.7142857142857143,0.25,3.7142857142857144,0.3830391436665595,1.0
mouse,mouse:P70396,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,50_to_80pct,7,194,201,0.865979381443299,0.2900816887781828,2,2,2.0,0.5,2.0,0.2857142857142857,0.4,11.485714285714286,0.36005461457723403,1.0,3.0,0.42857142857142855,0.3,8.614285714285714,0.3897233752935702,1.0,3.0,0.42857142857142855,0.15,4.307142857142857,0.3897233752935702,1.0
mouse,mouse:P70396,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,50_to_80pct,7,194,201,0.8321060382916053,0.25681890747753483,2,2,2.0,0.5,2.0,0.2857142857142857,0.4,11.485714285714286,0.36005461457723403,1.0,3.0,0.42857142857142855,0.3,8.614285714285714,0.37455647124892244,1.0,3.0,0.42857142857142855,0.15,4.307142857142857,0.37455647124892244,1.0
mouse,mouse:P70396,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,50_to_80pct,7,194,201,0.8615611192930781,0.16452109829439024,5,5,5.0,0.2,1.0,0.14285714285714285,0.2,5.742857142857143,0.13120507751234178,1.0,2.0,0.2857142857142857,0.2,5.742857142857143,0.1890827023355499,1.0,3.0,0.42857142857142855,0.15,4.307142857142857,0.2563313461985012,1.0
mouse,mouse:P70396,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,50_to_80pct,7,194,201,0.9079528718703976,0.17865968572490312,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,0.2,5.742857142857143,0.2784351966396856,1.0
mouse,mouse:Q60809,all,background,ipin_baseline,at_least_80pct,2,100,102,0.42,0.024527186761229315,47,47,47.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,background,ipin_optimized,at_least_80pct,2,100,102,0.59,0.03431372549019608,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,background,tuna_retrained,at_least_80pct,2,100,102,0.655,0.040625,32,32,32.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,background,ipin_tuna_31k,at_least_80pct,2,100,102,0.49,0.028483309143686502,52,52,52.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,matched,ipin_baseline,at_least_80pct,2,100,102,0.475,0.027443609022556388,38,38,38.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,matched,ipin_optimized,at_least_80pct,2,100,102,0.78,0.06203007518796992,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.14186890186599416,1.0
mouse,mouse:Q60809,all,matched,tuna_retrained,at_least_80pct,2,100,102,0.75,0.05498533724340176,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,matched,ipin_tuna_31k,at_least_80pct,2,100,102,0.655,0.04131274131274131,35,35,35.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,all_U,ipin_baseline,at_least_80pct,2,200,202,0.4475,0.013095238095238094,84,84,84.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,all_U,ipin_optimized,at_least_80pct,2,200,202,0.685,0.022602397602397604,52,52,52.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,all_U,tuna_retrained,at_least_80pct,2,200,202,0.7025,0.02392671588733935,53,53,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,all,all_U,ipin_tuna_31k,at_least_80pct,2,200,202,0.5725,0.017177589852008457,86,86,86.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,at_least_80pct,1,97,98,0.5257731958762887,0.02127659574468085,47,47,47.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,at_least_80pct,1,97,98,0.6597938144329897,0.029411764705882353,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,at_least_80pct,1,97,98,0.6082474226804123,0.02564102564102564,39,39,39.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,at_least_80pct,1,97,98,0.4948453608247423,0.02,50,50,50.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,matched,ipin_baseline,at_least_80pct,1,99,100,0.6363636363636364,0.02702702702702703,37,37,37.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,matched,ipin_optimized,at_least_80pct,1,99,100,0.8282828282828283,0.05555555555555555,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.0,0.23540891336663824,1.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,matched,tuna_retrained,at_least_80pct,1,99,100,0.7070707070707071,0.03333333333333333,30,30,30.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,at_least_80pct,1,99,100,0.6666666666666666,0.029411764705882353,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,all_U,ipin_baseline,at_least_80pct,1,196,197,0.5816326530612245,0.012048192771084338,83,83,83.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,all_U,ipin_optimized,at_least_80pct,1,196,197,0.7448979591836735,0.0196078431372549,51,51,51.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,all_U,tuna_retrained,at_least_80pct,1,196,197,0.6581632653061225,0.014705882352941176,68,68,68.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,at_least_80pct,1,196,197,0.5816326530612245,0.012048192771084338,83,83,83.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_baseline,at_least_80pct,1,95,96,0.5157894736842106,0.02127659574468085,47,47,47.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_optimized,at_least_80pct,1,95,96,0.6526315789473685,0.029411764705882353,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,background,tuna_retrained,at_least_80pct,1,95,96,0.6,0.02564102564102564,39,39,39.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_tuna_31k,at_least_80pct,1,95,96,0.49473684210526314,0.02040816326530612,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_baseline,at_least_80pct,1,98,99,0.6326530612244898,0.02702702702702703,37,37,37.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,at_least_80pct,1,98,99,0.826530612244898,0.05555555555555555,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,4.95,0.23540891336663824,1.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,at_least_80pct,1,98,99,0.7142857142857143,0.034482758620689655,29,29,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,at_least_80pct,1,98,99,0.673469387755102,0.030303030303030304,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,at_least_80pct,1,193,194,0.5751295336787565,0.012048192771084338,83,83,83.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,at_least_80pct,1,193,194,0.7409326424870466,0.0196078431372549,51,51,51.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,at_least_80pct,1,193,194,0.6580310880829016,0.014925373134328358,67,67,67.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q60809,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,at_least_80pct,1,193,194,0.5854922279792746,0.012345679012345678,81,81,81.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8BZL8,all,background,ipin_baseline,at_least_80pct,5,100,105,0.702,0.08975490196078433,16,16,16.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.1,2.1,0.16281706346578695,1.0
mouse,mouse:Q8BZL8,all,background,ipin_optimized,at_least_80pct,5,100,105,0.608,0.0671683170630539,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8BZL8,all,background,tuna_retrained,at_least_80pct,5,100,105,0.618,0.08225201990591868,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.1,2.1,0.17594119209508402,1.0
mouse,mouse:Q8BZL8,all,background,ipin_tuna_31k,at_least_80pct,5,100,105,0.804,0.1583607520564042,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.2,4.2,0.20503241819862084,1.0,3.0,0.6,0.15,3.15,0.2966864461269538,1.0
mouse,mouse:Q8BZL8,all,matched,ipin_baseline,at_least_80pct,5,100,105,0.664,0.07796861377218943,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8BZL8,all,matched,ipin_optimized,at_least_80pct,5,100,105,0.572,0.062237806291398697,29,29,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8BZL8,all,matched,tuna_retrained,at_least_80pct,5,100,105,0.586,0.07193826524875578,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.05,1.05,0.08681077623592635,1.0
mouse,mouse:Q8BZL8,all,matched,ipin_tuna_31k,at_least_80pct,5,100,105,0.748,0.11016127381185031,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.15,3.15,0.24798695700501397,1.0
mouse,mouse:Q8BZL8,all,all_U,ipin_baseline,at_least_80pct,5,200,205,0.683,0.0432991782991783,37,37,37.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8BZL8,all,all_U,ipin_optimized,at_least_80pct,5,200,205,0.59,0.03343067148458419,53,53,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8BZL8,all,all_U,tuna_retrained,at_least_80pct,5,200,205,0.602,0.03988207394691799,24,24,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8BZL8,all,all_U,ipin_tuna_31k,at_least_80pct,5,200,205,0.776,0.06938345864661653,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:P60898,all,background,ipin_baseline,below_30pct,9,100,109,0.9288888888888889,0.6871693121693121,1,1,1.0,1.0,4.0,0.4444444444444444,0.8,9.688888888888888,0.7860137352654724,1.0,6.0,0.6666666666666666,0.6,7.266666666666666,0.7067983934236958,1.0,8.0,0.8888888888888888,0.4,4.844444444444444,0.8290780562574431,1.0
mouse,mouse:P60898,all,background,ipin_optimized,below_30pct,9,100,109,0.84,0.3374009044667432,5,5,5.0,0.2,1.0,0.1111111111111111,0.2,2.422222222222222,0.13120507751234178,1.0,5.0,0.5555555555555556,0.5,6.055555555555555,0.3917006227290388,1.0,7.0,0.7777777777777778,0.35,4.238888888888888,0.5035890630504465,1.0
mouse,mouse:P60898,all,background,tuna_retrained,below_30pct,9,100,109,0.6411111111111111,0.11556803743183672,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.1,1.211111111111111,0.06794340091829076,1.0,1.0,0.1111111111111111,0.05,0.6055555555555555,0.06794340091829076,1.0
mouse,mouse:P60898,all,background,ipin_tuna_31k,below_30pct,9,100,109,0.7355555555555555,0.16470078081848633,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,0.2,2.422222222222222,0.2453479818363422,1.0
mouse,mouse:P60898,all,matched,ipin_baseline,below_30pct,9,100,109,0.9,0.6990706234184494,1,1,1.0,1.0,4.0,0.4444444444444444,0.8,9.688888888888888,0.830419897363192,1.0,6.0,0.6666666666666666,0.6,7.266666666666666,0.7375728492866023,1.0,7.0,0.7777777777777778,0.35,4.238888888888888,0.8010911247667282,1.0
mouse,mouse:P60898,all,matched,ipin_optimized,below_30pct,9,100,109,0.8366666666666667,0.3734567901234568,4,4,4.0,0.25,2.0,0.2222222222222222,0.4,4.844444444444444,0.27727342735504823,1.0,5.0,0.5555555555555556,0.5,6.055555555555555,0.42078592883662774,1.0,7.0,0.7777777777777778,0.35,4.238888888888888,0.5378523504822326,1.0
mouse,mouse:P60898,all,matched,tuna_retrained,below_30pct,9,100,109,0.5377777777777778,0.0930530391188252,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.05,0.6055555555555555,0.06556429791586477,1.0
mouse,mouse:P60898,all,matched,ipin_tuna_31k,below_30pct,9,100,109,0.6744444444444444,0.12636720188559697,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2222222222222222,0.1,1.211111111111111,0.10789729792498534,1.0
mouse,mouse:P60898,all,all_U,ipin_baseline,below_30pct,9,200,209,0.9144444444444444,0.5722023235523718,1,1,1.0,1.0,3.0,0.3333333333333333,0.6,13.933333333333332,0.639945385422766,1.0,6.0,0.6666666666666666,0.6,13.933333333333332,0.6797184004964703,1.0,7.0,0.7777777777777778,0.35,8.127777777777776,0.7360852534574196,1.0
mouse,mouse:P60898,all,all_U,ipin_optimized,below_30pct,9,200,209,0.8383333333333334,0.22164385360196479,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.3,6.966666666666666,0.21284777692444593,1.0,5.0,0.5555555555555556,0.25,5.805555555555555,0.3347441757591918,1.0
mouse,mouse:P60898,all,all_U,tuna_retrained,below_30pct,9,200,209,0.5894444444444444,0.0544114546674343,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.05,1.1611111111111112,0.053512878690307845,1.0
mouse,mouse:P60898,all,all_U,ipin_tuna_31k,below_30pct,9,200,209,0.705,0.07658166884484499,29,29,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8CF60,all,background,ipin_baseline,no_qualifying_hit,3,100,103,0.82,0.11858974358974358,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,3.4333333333333336,0.1480409554829326,1.0,2.0,0.6666666666666666,0.1,3.4333333333333336,0.27129679467565615,1.0
mouse,mouse:Q8CF60,all,background,ipin_optimized,no_qualifying_hit,3,100,103,0.66,0.07037037037037036,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,3.4333333333333336,0.14126697285982898,1.0,1.0,0.3333333333333333,0.05,1.7166666666666668,0.14126697285982898,1.0
mouse,mouse:Q8CF60,all,background,tuna_retrained,no_qualifying_hit,3,100,103,0.5133333333333333,0.08912881608339539,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,6.866666666666667,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,3.4333333333333336,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,1.7166666666666668,0.18154179253735267,1.0
mouse,mouse:Q8CF60,all,background,ipin_tuna_31k,no_qualifying_hit,3,100,103,0.4066666666666667,0.03346328784925276,27,27,27.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8CF60,all,matched,ipin_baseline,no_qualifying_hit,3,100,103,0.79,0.12683760683760684,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,3.4333333333333336,0.16716045496620227,1.0,2.0,0.6666666666666666,0.1,3.4333333333333336,0.2904162941589258,1.0
mouse,mouse:Q8CF60,all,matched,ipin_optimized,no_qualifying_hit,3,100,103,0.6,0.05484737484737484,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,1.7166666666666668,0.12325583919272352,1.0
mouse,mouse:Q8CF60,all,matched,tuna_retrained,no_qualifying_hit,3,100,103,0.54,0.07176434676434676,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,3.4333333333333336,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,1.7166666666666668,0.15642624200758548,1.0
mouse,mouse:Q8CF60,all,matched,ipin_tuna_31k,no_qualifying_hit,3,100,103,0.4066666666666667,0.031544702597334176,38,38,38.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8CF60,all,all_U,ipin_baseline,no_qualifying_hit,3,200,203,0.805,0.0650467103955476,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,3.3833333333333337,0.12325583919272352,1.0
mouse,mouse:Q8CF60,all,all_U,ipin_optimized,no_qualifying_hit,3,200,203,0.63,0.031815044858523114,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8CF60,all,all_U,tuna_retrained,no_qualifying_hit,3,200,203,0.5266666666666666,0.042148845583960086,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,3.3833333333333337,0.1309019901681972,1.0
mouse,mouse:Q8CF60,all,all_U,ipin_tuna_31k,no_qualifying_hit,3,200,203,0.4066666666666667,0.016353490747416485,64,64,64.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q8CF60,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,no_qualifying_hit,3,99,102,0.8249158249158249,0.12353801169590642,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,3.4000000000000004,0.1480409554829326,1.0,2.0,0.6666666666666666,0.1,3.4000000000000004,0.2748579723153261,1.0
mouse,mouse:Q8CF60,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,no_qualifying_hit,3,99,102,0.6666666666666666,0.07568906115417742,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,3.4000000000000004,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,1.7000000000000002,0.1480409554829326,1.0
mouse,mouse:Q8CF60,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,no_qualifying_hit,3,99,102,0.5185185185185185,0.10610409491006505,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,6.800000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,3.4000000000000004,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,1.7000000000000002,0.20210734650054757,1.0
mouse,mouse:Q8CF60,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,no_qualifying_hit,3,99,102,0.4107744107744108,0.034209401709401704,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
